	GRIDCODE	NCP_cur	NCP_ssp1	NCP_ssp3	NCP_ssp5
2235	16616	0.0	0.0	0.0	0.0
2236	16617	0.7548545400301615	0.8415586948394775	0.576095720132192	0.6972268422444662
2237	16618	0.5855350693066915	0.6940906445185343	0.4307904541492462	0.4496338764826457
2238	16619	0.0	0.0	0.0	0.0
2239	16620	0.0	0.0	0.0	0.0
2240	16621	0.0	0.0	0.0	0.0
2241	16622	0.15522612631320953	0.177387535572052	0.12476242582003276	0.15285118420918783
2242	16623	0.04040918747584025	0.040965611735979714	0.040873389691114426	0.04058340936899185
2243	16624	0.04834019516905149	0.048936513562997185	0.048515831430753074	0.049045482029517494
2244	16625	0.14867295973090222	0.17554915599612286	0.12316530778965291	0.1463723396518617
2245	16626	0.005339807578517745	0.004266560756756614	0.007177717944917579	0.005339807578517745
2246	16627	0.0	0.0	0.0	0.0
2247	16628	0.28896068036556244	0.5041843354701996	0.11783079306284587	0.20748831083377203
2248	16629	0.10618083675702412	0.1232736309369405	0.05245807766914368	0.10102436939875285
2249	16630	0.0	0.0	0.0	0.0
2250	16631	0.28092676401138306	0.47155805428822833	0.20224528511365256	0.24907809495925903
2251	16632	0.4416087865829468	0.5671112338701884	0.34297049045562744	0.4105774561564128
2252	16633	0.10237122575441997	0.33331122001012164	0.05677055070797602	0.07822553316752116
2253	16634	0.0	0.0	0.0	0.0
2254	16635	0.0	0.0	0.0	0.0
2255	16636	0.3200869954501589	0.4049714108308156	0.33029659899572533	0.31545985989214387
2256	16637	0.08059300482273102	0.16930992901325226	0.04099502166112264	0.0810882846514384
2257	16638	0.030138984322547913	0.12984062731266022	0.013467440381646156	0.01903190091252327
2258	16639	0.03602337216337522	0.041463619718949	0.02935655042529106	0.035761756201585136
2259	16640	0.003979659018417199	0.004094698000699282	0.003334109438583255	0.003980614400158326
2260	16641	0.02393186464905739	0.024225227534770966	0.024584878236055374	0.023775370170672733
2261	16642	0.018091109891732533	0.01787867210805416	0.01880633272230625	0.017785423745711643
2262	16643	0.021433220555384953	0.021557357162237167	0.02151792248090108	0.02150868810713291
2263	16644	0.017418334260582924	0.017387747143705685	0.017652689789732296	0.017384762565294903
2264	16645	0.05084632337093353	0.05194758499662081	0.051096523801485695	0.050415185590585075
2265	16646	0.06033479670683543	0.06820902228355408	0.059552756448586784	0.05984877049922943
2266	16647	0.08172250042359035	0.09124038616816203	0.07648346573114395	0.07873071233431499
2267	16648	0.018486658111214638	0.018477986256281536	0.01876683533191681	0.018366606906056404
2268	16649	0.016625638430317242	0.015830649994313717	0.02253463553885619	0.016208607082565624
2269	16650	0.03152852195004622	0.047896494468053184	0.02537263867755731	0.030812906722227733
2270	16651	0.10692525903383891	0.12487786014874776	0.10098712642987569	0.10623031109571457
2271	16652	0.08522944897413254	0.09054180731376012	0.08297740668058395	0.08183205376068751
2272	16653	0.020893059050043423	0.021900256474812824	0.018573693931102753	0.018627723678946495
2273	16654	0.4732282559076945	0.577024499575297	0.3341738482316335	0.4300150175889333
2274	16655	0.058523998906215034	0.07680682837963104	0.05470515787601471	0.04998593280712763
2275	16656	0.10663291811943054	0.11511023342609406	0.08699495097001393	0.10156280919909477
2276	16657	0.113182432949543	0.14392382899920145	0.09016558900475502	0.09700243423382442
2277	16658	0.0567768377562364	0.08002305154999097	0.022270370585223038	0.050764468808968864
2278	16659	0.020644490296641987	0.032328267892201744	0.011123282369226217	0.018324097308019798
2279	16660	0.08506905784209569	0.12406748284896214	0.05710874994595846	0.07866333921750386
2280	16661	0.40006086230278015	0.4585708777109782	0.2513471196095149	0.36979276935259503
2281	16662	0.09893532345692317	0.1779829760392507	0.06210755184292793	0.08177260930339496
2282	16663	0.33390256265799206	0.48833614587783813	0.1602876310547193	0.28564050793647766
2283	16664	0.08746283998092015	0.14818689227104187	0.06703504920005798	0.08165076871713002
2284	16665	0.05568667749563853	0.09377775092919667	0.06061911334594091	0.048762451857328415
2285	16666	0.3761412004629771	0.6267550190289816	0.29116963346799213	0.33231112360954285
2286	16667	0.14315567910671234	0.17620090146859488	0.10874135047197342	0.12382844338814418
2287	16668	0.9879204829533895	0.9949178894360861	0.9285544951756796	0.9804241259892782
2288	16669	0.9962027072906494	0.9952595432599386	0.996667762597402	0.986853023370107
2289	16670	0.998128871122996	0.9996172785758972	0.9992823004722595	0.9999572436014811
2290	16674	0.9670419295628866	0.989797055721283	0.8708831469217936	0.989797055721283
2291	16731	0.060626015067100525	0.07389889160792033	0.07389889160792033	0.051452066749334335
2292	16732	0.3680872718493144	0.5435757835706075	0.3449169596036275	0.31277761856714886
2293	16733	0.10337815433740616	0.18902255594730377	0.11900131404399872	0.09560304880142212
2294	16734	0.19040334224700928	0.35450750092665356	0.29939772685368854	0.18564298748970032
2295	16735	0.19819225619236627	0.4392228126525879	0.017151488612095516	0.17992186546325684
2296	16736	0.5480523109436035	0.825364351272583	0.5569813251495361	0.5073412756125132
2297	16737	0.856981635093689	0.9973876674969991	0.9569714268048605	0.8510354359944662
2298	16738	0.8352550466855367	1.0	0.12098895013332367	0.7844014366467794
2299	16739	0.5934098760286967	0.7342568039894104	0.7264018654823303	0.575523575146993
2300	16740	0.3387356499830882	0.5717733105023702	0.46549249688784283	0.3232509295145671
2301	16741	0.1058708926041921	0.24297626316547394	0.16082638502120972	0.09378929684559505
2302	16742	0.17510255177815756	0.34819116195042926	0.27668360869089764	0.13716002802054086
2303	16743	0.18736694753170013	0.30385345220565796	0.23077653348445892	0.159067764878273
2304	16744	0.3630257149537404	0.4647503197193146	0.5284870068232218	0.2736680607000987
2305	16745	0.5454263488451639	0.6426008542378744	0.6884184082349142	0.4558679362138112
2306	16746	0.7998601992925009	0.8588100473086039	0.8801272908846537	0.7219170928001404
2307	16747	0.9425954620043436	0.9897719820340475	0.9928704500198364	0.8908271193504333
2308	16748	0.9903414249420166	0.9948480129241943	1.00000003973643	0.8088779449462891
2309	16749	1.0	0.999999980131785	0.999999980131785	0.9691282312075297
2310	16751	0.5766533811887106	0.668124278386434	0.7000871698061625	0.3989359835783641
2311	16752	0.47223777572313946	0.5551508863766988	0.5428555607795715	0.38069305817286175
2312	16753	0.5641933679580688	0.6438401341438293	0.6484180291493734	0.450237641731898
2313	16754	0.19288657108942667	0.2944166163603465	0.3105774521827698	0.12180281678835551
2314	16756	0.9946549534797668	0.9946798880894979	0.9946798880894979	0.9946798880894979
2315	16757	0.9673077464103699	0.9673077464103699	0.9673077464103699	0.9672433733940125
2316	16758	0.9259760777155558	0.9232371846834818	0.9233288566271464	0.9167914787928263
2317	16759	0.6783675154050192	0.846021314462026	0.8385713696479797	0.570713996887207
2318	16760	0.5027696589628855	0.7767951091130575	0.7653961380322775	0.39768930276234943
2319	16761	0.3372463683287303	0.5093934138615926	0.4909251928329468	0.30300021171569824
2320	16762	0.5275725523630778	0.5861266454060873	0.5821752150853475	0.5036230285962423
2321	16763	0.8610110680262247	0.8599696358044943	0.8600969314575195	0.8540270328521729
2322	16764	0.385199377934138	0.39215458432833356	0.3918277621269226	0.3804343044757843
2323	16765	0.3946468035380046	0.39155442516009015	0.3916075825691223	0.38690521319707233
2324	16766	0.4175747036933899	0.4141995807488759	0.41424400607744855	0.4119427402814229
2325	16767	0.682133694489797	0.683885912100474	0.6839942336082458	0.656915525595347
2326	16768	0.5518136024475098	0.5446425676345825	0.5445853670438131	0.5304922858874003
2327	16769	0.28208158413569134	0.28610268235206604	0.28610268235206604	0.277963787317276
2328	16781	0.24488557875156403	0.4106259047985077	0.42558830976486206	0.24164299170176187
2329	16782	0.05860836369295915	0.05866184085607529	0.0592764038592577	0.058608073741197586
2330	16783	0.012343040357033411	0.012342600151896477	0.012342600151896477	0.010651187039911747
2331	16784	0.00658736905703942	0.006591420310238997	0.006594483274966478	0.005978829693049192
2332	16785	0.017865939065814018	0.017865939065814018	0.017865939065814018	0.01683831587433815
2333	16786	0.016604280720154446	0.016573368882139523	0.016573368882139523	0.014986583342154821
2334	16787	0.030179983625809353	0.030179983625809353	0.030179983625809353	0.029492124915122986
2335	16788	0.030828693881630898	0.03076682301859061	0.03076682301859061	0.03076682301859061
2336	16799	0.015740641703208286	0.014808205887675285	0.014863680116832256	0.015740641703208286
2337	16800	0.01478222788621982	0.014851624766985575	0.014855051723619303	0.013711784345408281
2338	16801	0.0006449370024104913	0.0006433821399696171	0.0006433821399696171	0.0006290461169555783
2339	16807	0.17236789564291635	0.17236789564291635	0.18212936321894327	0.17236789564291635
2340	16808	0.09351493418216705	0.09026500831047694	0.08933911472558975	0.09273699422677358
2341	16809	0.010102299973368645	0.00927978428080678	0.009279860028376182	0.010011404752731323
2342	16810	6.9906498841495095e-06	5.243729513545157e-17	5.437505064423326e-17	3.18452490925362e-06
2343	16811	0.008475579787045717	0.007945868807534376	0.008484712801873684	0.008458787575364113
2344	16812	1.505573628920869e-17	1.2169791640336722e-17	1.294445565870624e-17	1.2074147227649053e-17
2345	16813	2.393281183777651e-18	2.121014891950975e-18	1.5697732876102175e-18	1.5452370771562223e-18
2346	16814	0.0004909348305469999	0.00034023929038085043	0.0003357957515011852	0.00048678007927568007
2347	16815	0.0026160330356409154	0.0027133718443413577	0.0027138172493626675	0.0026160330356409154
2348	16816	3.954429011084613e-18	2.04845229940528e-18	2.2438679633225037e-18	1.7483277708528783e-18
2349	16817	0.0016005129630987842	0.0016915001130352418	0.0017060764754811923	0.0016005129630987842
2350	16818	0.008376764444013437	0.007674759564300378	0.00741664847979943	0.00836850811416904
2351	16819	0.003235799570878347	0.003151049061367909	0.0024061496757591763	0.0032165062924226127
2352	16820	0.012959890067577362	0.012623686498651901	0.00914665125310421	0.011846480735888084
2353	16821	0.018560938847561676	0.01922586498161157	0.01936493068933487	0.017258618337412674
2354	16822	0.007176996984829505	0.007064097871383031	0.013895760911206404	0.004393502293775479
2355	16823	0.003194943468164032	0.002629338986783599	0.002501041948562488	0.0029538641392719
2356	16824	0.011960323279102644	0.02211141213774681	0.016615002726515133	0.012171869787077108
2357	16825	0.383526752392451	0.4563393791516622	0.47608400384585065	0.3771539628505707
2358	16826	0.0008914480725555526	0.010661089482406775	0.005615834922840198	0.0012578326131915674
2359	16827	0.00017972548342489367	0.008264220785349607	0.008307198993861675	0.0002351704288230394
2360	16828	0.00967074433962504	0.018686868871251743	0.024126375714937847	0.01089805985490481
2361	16829	0.05267811814943949	0.06065180276830991	0.031683571015795074	0.05230443552136421
2362	16830	0.0003360773844178766	0.0007674980831022064	0.0005081427225377411	0.00027553799251715344
2363	16831	0.0024096342191721	0.002022325798558692	0.0015889772718461852	0.0018334536192317803
2364	16833	0.47839581966400146	0.7995903491973877	0.820112387339274	0.5824122428894043
2365	16834	0.4281233449776967	0.7663307785987854	0.7621012528737386	0.543535848458608
2366	16835	0.9095106522242228	0.9994116425514221	0.9999999602635702	0.998519241809845
2367	16836	0.0	0.0	0.0	0.0
2368	16845	0.0	0.0	0.0	0.0
2369	16855	0.0	0.0	0.0	0.0
2370	16857	0.009071018236378828	1.1309029149275267e-16	3.4704732073669214e-17	0.009071018236378828
2371	16858	0.00024147450070207319	0.02988276133934657	0.02649823979785045	0.0028219680534675717
2372	16859	0.004190259147435427	0.0031616141398747763	0.0007272880563202003	0.0033865247387439013
2373	16860	0.01998037410279115	0.026229437440633774	0.025072981293002766	0.02021407646437486
2374	16861	0.20862283806006113	0.24391507109006247	0.26997485260168713	0.19857592384020487
2375	16862	0.05897896488507589	0.08958957840998967	0.08987007041772206	0.06393066669503848
2376	16863	0.015437699543933073	0.1314874291419983	0.13116565346717834	0.037197692319750786
2377	16864	0.008145367571463188	0.0734570911154151	0.07127690066893895	0.014623844996094704
2378	16865	0.0027451255979637303	0.0029146422166377306	0.0028797742755462727	0.002673844030747811
2379	16866	0.009056785143911839	0.007822870432088772	0.007067001269509395	0.007772177457809448
2380	16867	0.03022276796400547	0.027073273435235023	0.02574008610099554	0.028841803471247356
2381	16868	0.02791658788919449	0.027944129581252735	0.028221217915415764	0.026930027330915134
2382	16869	0.004226621240377426	0.0035331108762572208	0.002705461112782359	0.00422911982362469
2383	16870	0.03955457856257757	0.045276167492071785	0.0478008600572745	0.039217098305622734
2384	16871	0.0011904047569260001	0.006979683414101601	0.005754879675805569	0.001307969563640654
2385	16872	0.37966105838616687	0.3975922266642253	0.4095170944929123	0.3782966633637746
2386	16873	0.7574098308881124	0.757143497467041	0.757143497467041	0.7570934494336446
2387	16874	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
2388	16875	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666
2389	16876	0.0	0.0	0.0	0.0
2390	16881	0.45069892207781476	0.490926593542099	0.4871324598789215	0.4460797111193339
2391	16882	0.2191749463478724	0.27649303277333576	0.40053441127141315	0.2182691146930059
2392	16883	0.6209922234217325	0.6016363700230917	0.8212003509203593	0.6271925171216329
2393	16884	0.7819732427597046	0.8479861815770467	0.9489589730898539	0.7878666718800863
2394	16885	0.6669424970944723	0.6870475014050802	0.7585522135098776	0.6771891315778097
2395	16886	0.5765880346298218	0.6334535479545593	0.6643014550209045	0.5741469264030457
2396	16976	0.9578126470247904	0.9517708818117777	0.9445401032765707	0.9335930148760477
2397	16977	0.9920575022697449	0.9989582101504008	0.9046631654103597	0.9838497837384542
2398	16978	0.6290832161903381	0.7170075178146362	0.4429057737191518	0.6039691170056661
2399	16979	0.34681623180707294	0.45021988948186237	0.1865265021721522	0.31466853618621826
2400	16980	0.0	0.0	0.0	0.0
2401	16981	0.0	0.0	0.0	0.0
2402	16982	0.6666666467984518	0.6666666467984518	0.6245255867640177	0.6666666467984518
2403	16983	0.054728541212777294	0.10781608227019508	0.020223216386511922	0.04818611405789852
2404	16984	0.11926151812076569	0.15652687847614288	0.0933386633793513	0.1088085522254308
2405	16985	0.0669086283693711	0.1902925670146942	0.05321270737617093	0.06416574617226918
2406	16986	0.009579065876702467	0.009556001052260399	0.010778970085084438	0.009674146305769682
2407	16987	0.026082578891267378	0.025270256989945967	0.02257362675542633	0.024789387360215187
2408	16988	0.4760565459728241	0.6217931111653646	0.33043880263964337	0.43952199816703796
2409	16989	0.03738587101300558	0.04158630594611168	0.0399040033419927	0.03615865235527357
2410	16990	0.0	0.0	0.0	0.0
2411	16991	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666
2412	16992	0.3989295959472656	0.6654225786526998	0.2196874221165975	0.3368995984395345
2413	16993	0.6666666666666666	0.6666666666666666	0.6666666467984518	0.6666666666666666
2414	16994	0.0	0.0	0.0	0.0
2415	16995	0.009240283009906721	0.009362441487610453	0.008122567397852862	0.008797395974397776
2416	16996	0.039733088264862694	0.039512778321901955	0.03398326908548673	0.0394723005592823
2417	16997	0.0009452602632033328	0.0007506965969999632	0.001496604682567219	0.0008827975834719837
2418	16998	0.0035945697066684565	0.0022097144198293486	0.005222531656424205	0.001906492398120463
2419	16999	0.00018757360521703959	0.00020903586604011556	1.807282084580551e-05	0.00018757360521703959
2420	17000	0.0366942323744297	0.036951628824075065	0.04419088736176491	0.037153163303931556
2421	17001	0.004616226224849622	0.00458869772652785	0.0051926107456286745	0.00464712626611193
2422	17002	0.009921800966064135	0.009396773763000965	0.012010669335722923	0.009802810847759247
2423	17003	0.013044726413985094	0.01281395647674799	0.013815064604083696	0.012802327051758766
2424	17004	0.028289896125594776	0.028602174793680508	0.028279326235254604	0.028056776771942776
2425	17005	0.011332629558940729	0.011186697520315647	0.012396945618093014	0.01120353148629268
2426	17006	0.02412595475713412	0.03263756384452184	0.015845756977796555	0.019964396332701046
2427	17007	0.028464003776510555	0.03757483263810476	0.019382252668341	0.025075912475585938
2428	17008	0.019386177882552147	0.023845116297403973	0.018033309529225033	0.016991235315799713
2429	17009	0.011771518116195997	0.012005847257872423	0.013540476560592651	0.011413485432664553
2430	17010	0.020438288028041523	0.02005110556880633	0.01942228525876999	0.019992149745424587
2431	17011	0.037186422695716224	0.038832079619169235	0.033717927833398185	0.03315766776601473
2432	17012	0.06843261669079463	0.07864045848449071	0.06412659585475922	0.059720542281866074
2433	17013	0.14255885283152261	0.1369757503271103	0.11144535491863887	0.10480692982673645
2434	17014	0.39736080169677734	0.4503130614757538	0.22093921899795532	0.37264466285705566
2435	17015	0.12761574486891428	0.19257082541783652	0.08217468857765198	0.11225446313619614
2436	17016	0.11177968730529149	0.20783198376496634	0.046951886266469955	0.08671882500251134
2437	17017	0.26322073737780255	0.3174549639225006	0.21757271885871887	0.2221072514851888
2438	17018	0.2121415138244629	0.23538537820180258	0.14638468623161316	0.19157439966996512
2439	17019	0.14729219178358713	0.1898277054230372	0.08729460338751475	0.13890335957209268
2440	17020	0.38409125804901123	0.3997352123260498	0.23757251103719076	0.370985875527064
2441	17021	0.46399417519569397	0.5344958504041036	0.22018562257289886	0.4550248285134633
2442	17022	0.02014404224852721	0.024022719512383144	0.02291299557934205	0.019928606537481148
2443	17023	0.01707957002023856	0.03033534934123357	0.015545638588567575	0.014765585462252298
2444	17024	0.06016810735066732	0.06138601154088974	0.05239308004577955	0.05850715562701225
2445	17025	0.013072673231363297	0.019570500900348026	0.014151014698048433	0.012519285082817078
2446	17026	0.2558552771806717	0.13863245646158853	0.24500605463981628	0.24248665074507395
2447	17027	0.2869422932465871	0.36605049173037213	0.22779704630374908	0.23900205393632254
2448	17028	0.6509293715159098	0.7140215833981832	0.5523922046025594	0.5890232523282369
2449	17029	0.9712021152178446	0.984789232412974	0.9479672312736511	0.989220142364502
2450	17030	0.9999649922053019	0.9994038343429565	0.9476620753606161	0.9995806018511454
2451	17091	0.9280823469161987	1.0	1.0	0.9055271148681641
2452	17092	0.42898820837338764	0.560647596915563	0.47235021988550824	0.4183585246404012
2453	17093	0.3276459475358327	0.5939612785975138	0.39809557795524597	0.28993285695711773
2454	17094	0.7669701178868612	0.9154219031333923	0.7615484992663065	0.7386805216471354
2455	17095	0.3090473413467407	0.38968833287556964	0.37026727199554443	0.2972591420014699
2456	17096	0.20064366857210794	0.23484649260838827	0.23274595538775125	0.18957416216532388
2457	17097	0.2926105360190074	0.3641432821750641	0.36590515573819477	0.27486153443654376
2458	17098	0.31019914150238037	0.43089669942855835	0.3646072546641032	0.277926504611969
2459	17099	0.2498361517985662	0.3489526609579722	0.2659611701965332	0.20994646350542703
2460	17100	0.13139506677786508	0.19409003853797913	0.1069582998752594	0.113259457051754
2461	17101	0.683207372824351	0.7977259357770284	0.5305573145548502	0.5760755141576132
2462	17102	0.4606546362241109	0.5963000853856405	0.3312656283378601	0.42558717727661133
2463	17103	0.33884796500205994	0.45708418885866803	0.46779924631118774	0.21570185820261636
2464	17104	0.30756550033887226	0.3659101227919261	0.2958948214848836	0.2895917197068532
2465	17109	1.0000000198682149	0.9999999403953552	0.9999999403953552	1.0000000198682149
2466	17110	0.8468086918195089	0.9413088162740072	0.9426401058832804	0.8167898654937744
2467	17111	0.7355676094690958	0.7461836139361063	0.747940182685852	0.6766331990559896
2468	17112	0.34425877531369525	0.46782325704892475	0.3672686020533244	0.29300593336423236
2469	17113	0.46618275841077167	0.5457943876584371	0.5143109162648519	0.3931952814261119
2470	17114	0.29134658972422284	0.4123707711696625	0.3286470870176951	0.20044863720734915
2471	17115	0.3159736394882202	0.41596729556719464	0.40605346361796063	0.20800291995207468
2472	17117	1.00000003973643	1.00000003973643	1.00000003973643	1.00000003973643
2473	17119	0.8966543277104696	0.9488723476727804	0.9445552627245585	0.852118730545044
2474	17120	0.6979137659072876	0.7088730335235596	0.7082352439562479	0.6671315431594849
2475	17121	0.6210207343101501	0.6743563016255697	0.670893927415212	0.575851043065389
2476	17122	0.39439525206883747	0.4502867857615153	0.4442955255508423	0.36771196126937866
2477	17123	0.7300944725672404	0.8479889233907064	0.8422005573908488	0.7074475884437561
2478	17124	0.9434414108594259	0.9419655005137125	0.9419655402501425	0.9414573510487875
2479	17125	0.5847338636716207	0.6447175343831381	0.6411888202031454	0.57011479139328
2480	17126	0.7209205428759257	0.7183250983556112	0.7189327081044515	0.7054979205131531
2481	17127	0.810974915822347	0.8167243997255961	0.8167796532313029	0.799786110719045
2482	17128	0.8311811486879984	0.8673946062723795	0.7660943468411764	0.8065730134646097
2483	17135	0.7650506893793741	0.9999999205271403	0.7841082215309143	0.7650506893793741
2484	17136	0.6478228569030762	0.801086942354838	0.48273249467213947	0.6058323780695597
2485	17142	0.10373052457968394	0.11062715450922649	0.11702511459589005	0.1036568284034729
2486	17143	0.04333491995930672	0.043335737039645515	0.043337926268577576	0.04026533911625544
2487	17144	0.001990825985558331	0.005751872124771277	0.0057566350636382895	0.0019884709424028793
2488	17145	0.008554473364104828	0.010470294083158175	0.010770203545689583	0.00833410102253159
2489	17146	0.017399538929263752	0.01743192474047343	0.01743192474047343	0.017388335739572842
2490	17147	0.0014829040737822652	0.0014829040737822652	0.0014829040737822652	0.0014829040737822652
2491	17148	0.028967988366882007	0.029790375381708145	0.029790375381708145	0.02847743717332681
2492	17149	0.022581228986382484	0.021409984057148296	0.021409984057148296	0.020654913038015366
2493	17159	0.0011180245007077854	0.0007883012294769287	0.0007883012294769287	0.000668461153206105
2494	17160	0.02366292042036851	0.019345948472619057	0.019380589947104454	0.020306069403886795
2495	17161	0.03941137840350469	0.03194784993926684	0.031983965386947	0.0325472466647625
2496	17162	4.3437240301537096e-17	2.2579455433723908e-17	2.123471838951754e-17	2.779836622017002e-17
2497	17168	0.0001852776731539052	0.00018593114994776747	0.00018593114994776747	0.0001852776731539052
2498	17169	0.023907185532152653	0.020601180382072926	0.020601180382072926	0.023826270674665768
2499	17170	0.003912896693994601	0.0034862847533077	0.003500522036726276	0.003747407036523024
2500	17171	0.039141097416480385	0.03673403585950533	0.03673403585950533	0.039140510062376656
2501	17172	0.001028810996407022	0.0008956587019686898	0.0009331728797405958	0.0008638102250794569
2502	17173	0.002433214724684755	0.0008561267847350488	0.0008561267847350488	0.002121684141457081
2503	17174	1.8733477797165204e-05	1.284393154795301e-06	1.284393154795301e-06	1.6831543992642157e-05
2504	17175	0.0014069825022791822	0.0014966085630779464	0.0014876618127649028	0.0013974592244873445
2505	17176	0.003205433410281936	0.0031971539525936046	0.0031443185483415923	0.0031446460634469986
2506	17177	0.04115177566806475	0.03725918258229891	0.03725918258229891	0.04126107568542162
2507	17178	0.06386199469367664	0.06911245981852214	0.06911245981852214	0.07826921592156093
2508	17179	0.04408129925529162	0.049256800363461174	0.049256800363461174	0.049386595686276756
2509	17180	3.6443514967269644e-06	3.6090171367096865e-17	3.6222748566954415e-17	3.581737811231278e-06
2510	17181	6.745262498952798e-05	2.0608100641084093e-05	1.9185830338258742e-17	3.1731159386557316e-05
2511	17182	0.053501988450686135	0.043226281801859535	0.024768514558672905	0.030216359843810398
2512	17183	0.022325703874230385	0.016352712487181027	0.004170339709768693	0.00681626300017039
2513	17184	0.12394349525372188	0.09715655197699864	0.0874806543191274	0.10000435262918472
2514	17185	0.1914989153544108	0.29927530388037366	0.17818504634002844	0.19173820316791534
2515	17186	0.005796724600562205	0.10272857174277306	0.16411385809381804	0.011461865700160464
2516	17187	0.02179335554440816	0.06023333345850309	0.0634923775990804	0.019808095569411915
2517	17188	0.43410659829775494	0.5564036766688029	0.6135015288988749	0.4215904672940572
2518	17189	0.09469371537367503	0.23936299482981363	0.276042898495992	0.12039917210737865
2519	17190	0.4824599027633667	0.5502396027247111	0.6129341125488281	0.45672791202863056
2520	17191	0.6843948364257812	0.569062332312266	0.7102163235346476	0.4596240023771922
2521	17193	1.0000000198682149	0.9499508142471313	0.9975195527076721	0.6742701927820841
2522	17194	0.4890403648217519	0.44466577967007953	0.6905780831972758	0.27495889862378436
2523	17195	0.8906751473744711	0.9738555749257406	0.9667671918869019	0.9431161483128866
2524	17202	0.0	0.0	0.0	0.0
2525	17210	9.598602945739346e-17	1.238278210053613e-17	2.0069529444798808e-17	9.140386852014712e-18
2526	17211	4.0349049717169037e-16	2.4227884560639725e-16	3.017973538274145e-16	2.3577270612919817e-16
2527	17212	1.200402781644011e-18	5.342750891083574e-18	1.4198638483987718e-17	6.593972961225852e-19
2528	17213	4.479482869946695e-18	4.5970330932063e-18	4.6317177413346965e-18	5.169071500178571e-18
2529	17215	9.721941144753794e-18	0.0	0.0	8.587473136531538e-18
2530	17216	2.970771855253161e-17	6.674763174666023e-19	0.0	2.8479547800246214e-17
2531	17217	0.0017624767788220197	2.762013372387397e-16	5.791051675581746e-16	0.0017624767788220197
2532	17218	0.006989778019487858	0.022848857760739822	0.013700149759339789	0.007277398059765498
2533	17219	3.166647011107486e-17	3.306489172848966e-17	3.7976857847767014e-17	2.6781547283290572e-17
2534	17220	0.05396822467446327	0.11319721986850102	0.14647134641806284	0.05476068705320358
2535	17221	0.000690089383472999	0.11854804307222366	0.10867125292619069	0.0014385395188583061
2536	17222	0.012326479889452457	0.015136715024709702	0.016280468553304672	0.011548616923391819
2537	17223	0.009451709222048521	0.008104543356845776	0.008127590796599785	0.007978845542917648
2538	17224	0.019839595382412274	0.030492621163527172	0.039544048408667244	0.01596471791466077
2539	17225	0.002075673585447172	0.0017078715609386563	0.0016849803893516462	0.002000017324462533
2540	17226	0.0023086396977305412	0.0023867900405700007	0.0025944406321893134	0.002308551726552347
2541	17227	0.0008247677663651606	0.0025367729055384793	0.00250498050202926	0.0012270777951925993
2542	17228	0.134890486796697	0.23619080583254495	0.20180641611417136	0.16103266179561615
2543	17229	0.026360666379332542	0.06394693503777187	0.06333229318261147	0.03439340988794962
2544	17230	0.12931288530429205	0.13246483355760574	0.14538838466008505	0.12899837642908096
2545	17231	0.35230488578478497	0.39952027797698975	0.43039795756340027	0.35178060332934064
2546	17232	0.5931849678357443	0.6666666269302368	0.6666666269302368	0.6666666269302368
2547	17240	0.7424400051434835	0.7864397565523783	0.7977839509646097	0.74442591269811
2548	17241	0.771162231763204	0.8159073988596598	0.8496118386586508	0.7865214943885803
2549	17242	0.4548610250155131	0.5568733811378479	0.5865312218666077	0.4467017352581024
2550	17243	0.8840297261873881	0.9208934903144836	0.9301522175470988	0.8803279002507528
2551	17244	0.746534506479899	0.8453321059544882	0.8750496308008829	0.75616854429245
2552	17337	1.0	1.0	1.0	1.0
2553	17338	0.876782238483429	0.8714526693026224	0.9327444434165955	0.8741144140561422
2554	17339	0.6646240750948588	0.669061541557312	0.6224841475486755	0.6475715438524882
2555	17340	0.9234795173009237	0.9234786629676819	0.8678580721219381	0.9234795173009237
2556	17341	0.0	0.0	0.0	0.0
2557	17342	0.6666666269302368	0.6666666666666666	0.6666666269302368	0.6666666269302368
2558	17343	0.6582039395968119	0.6608827710151672	0.6513834396998087	0.6582039395968119
2559	17344	0.38643964131673175	0.6495383977890015	0.16581636667251587	0.33073972662289935
2560	17345	0.6666666269302368	0.6666666269302368	0.6666667064030966	0.6666666269302368
2561	17346	0.9716983834902445	0.9716983834902445	0.9740708470344543	0.9716983834902445
2562	17347	0.9918120304743449	0.9915251731872559	0.9867190718650818	0.9918120304743449
2563	17348	0.5373698075612386	0.5019773642222086	0.5297846098740896	0.5014239152272543
2564	17349	0.4307812452316284	0.36418217420578003	0.37553685903549194	0.34806626041730243
2565	17350	0.0	0.0	0.0	0.0
2566	17351	0.0	0.0	0.0	0.0
2567	17352	0.0	0.0	0.0	0.0
2568	17353	1.00000003973643	1.0	0.999999980131785	1.00000003973643
2569	17354	1.0	1.0	1.00000003973643	1.0
2570	17355	0.029192281266053596	0.050316386509778134	0.03118359545866656	0.024712463219960606
2571	17356	0.08997487649321556	0.09102515255411466	0.0865510826309522	0.09017348910371463
2572	17357	0.12692787249883017	0.13033147404591242	0.11750125885009766	0.1242343212167422
2573	17358	0.004313318990170956	0.005092786159366369	0.005463962287952502	0.004275219592576225
2574	17359	0.020246139417092007	0.019428105403979618	0.022662848855058353	0.019599969188372295
