,fid,iso3,1850,1900,1910,1945,1980,2015,SSP1,SSP3,SSP5,long,lat
3654,22059.0,USA22059.0,94.58,97.94,98.07,98.08,97.96,97.97,97.92,98.03,98.15,28.5,-80.5
3655,22401.0,USA22401.0,99.66,99.06,99.06,98.56,98.98,99.37,100.0,99.98,99.72,27.5,-98.5
3656,22402.0,USA22402.0,45.39,57.08,60.8,61.89,38.97,3.42,4.67,5.6,6.42,27.5,-97.5
3657,22417.0,USA22417.0,64.28,74.73,75.97,77.06,63.23,38.64,39.85,46.89,45.66,27.5,-82.5
3658,22418.0,USA22418.0,66.24,77.95,81.42,82.95,65.35,29.73,36.97,39.11,38.67,27.5,-81.5
3659,22419.0,USA22419.0,8.22,16.16,20.41,23.47,8.21,3.2,4.02,4.01,4.05,27.5,-80.5
3660,22777.0,USA22777.0,24.53,33.32,35.91,36.05,21.06,0.42,2.65,3.03,3.03,26.5,-82.5
3661,22778.0,USA22778.0,23.48,58.18,61.87,58.95,47.42,34.53,42.84,42.84,42.84,26.5,-81.5
3662,22779.0,USA22779.0,23.04,36.86,42.33,41.56,41.17,22.23,15.32,15.69,24.51,26.5,-80.5
3663,23138.0,USA23138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,-81.5
3664,23139.0,USA23139.0,26.54,98.35,99.31,97.5,97.07,98.08,98.06,97.8,97.08,25.5,-80.5
3665,15311.0,ITA15311.0,95.28,97.24,97.48,97.63,98.51,99.06,98.64,99.07,98.81,47.5,11.5
3666,15312.0,ITA15312.0,99.85,99.75,99.71,99.62,99.58,99.52,99.63,99.65,99.7,47.5,12.5
3667,15667.0,ITA15667.0,99.82,99.6,99.56,99.11,98.79,98.55,99.42,99.43,99.14,46.5,7.5
3668,15668.0,ITA15668.0,99.58,99.79,99.77,99.73,99.72,99.81,100.0,100.0,99.91,46.5,8.5
3669,15669.0,ITA15669.0,99.06,98.76,98.7,98.64,98.78,99.61,99.99,99.99,99.32,46.5,9.5
3670,15670.0,ITA15670.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,46.5,10.5
3671,15671.0,ITA15671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,11.5
3672,15672.0,ITA15672.0,81.97,85.85,89.6,99.93,100.0,100.0,100.0,100.0,100.0,46.5,12.5
3673,15673.0,ITA15673.0,70.2,74.97,77.85,99.33,99.99,99.99,99.99,99.99,99.99,46.5,13.5
3674,16026.0,ITA16026.0,98.18,98.13,98.13,98.2,98.26,98.11,98.13,98.23,98.26,45.5,6.5
3675,16027.0,ITA16027.0,98.13,98.76,98.84,98.5,98.69,98.77,99.52,99.43,99.37,45.5,7.5
3676,16028.0,ITA16028.0,99.75,100.0,100.0,99.99,99.99,99.99,99.99,99.99,99.99,45.5,8.5
3677,16029.0,ITA16029.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,45.5,9.5
3678,16030.0,ITA16030.0,97.21,99.47,99.78,100.0,100.0,100.0,100.0,100.0,100.0,45.5,10.5
3679,16031.0,ITA16031.0,89.54,92.48,95.65,99.76,99.83,99.91,99.98,99.99,99.98,45.5,11.5
3680,16032.0,ITA16032.0,98.34,97.67,97.44,96.6,96.44,98.46,99.41,99.41,98.93,45.5,12.5
3681,16033.0,ITA16033.0,63.54,65.68,66.21,67.47,79.78,97.8,99.89,99.9,99.14,45.5,13.5
3682,16386.0,ITA16386.0,0.0,0.0,0.0,5.88,23.01,89.35,99.73,99.73,85.19,44.5,6.5
3683,16387.0,ITA16387.0,50.0,0.0,0.0,0.0,0.2,98.58,100.0,100.0,98.96,44.5,7.5
3684,16388.0,ITA16388.0,50.0,50.0,50.0,50.0,50.0,8.47,65.79,66.42,50.0,44.5,8.5
3685,16389.0,ITA16389.0,0.0,81.36,90.86,99.79,100.0,100.0,100.0,100.0,100.0,44.5,9.5
3686,16390.0,ITA16390.0,44.17,94.97,97.63,99.99,99.93,99.69,99.69,99.71,99.93,44.5,10.5
3687,16391.0,ITA16391.0,10.43,92.66,97.57,99.92,99.87,99.78,99.78,99.78,99.87,44.5,11.5
3688,16392.0,ITA16392.0,42.63,99.01,99.83,100.0,100.0,100.0,100.0,100.0,100.0,44.5,12.5
3689,16747.0,ITA16747.0,0.0,93.91,95.02,98.12,93.74,95.56,96.2,96.04,93.6,43.5,7.5
3690,16748.0,ITA16748.0,100.0,100.0,100.0,99.24,97.98,97.56,97.88,98.63,97.04,43.5,8.5
3691,16750.0,ITA16750.0,42.11,56.36,63.83,75.61,78.11,79.43,75.09,99.5,86.6,43.5,10.5
3692,16751.0,ITA16751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,98.75,0.02,43.5,11.5
3693,16752.0,ITA16752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,12.5
3694,16753.0,ITA16753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,13.5
3695,17110.0,ITA17110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,10.5
3696,17111.0,ITA17111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,11.5
3697,17112.0,ITA17112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,12.5
3698,17113.0,ITA17113.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,13.5
3699,17114.0,ITA17114.0,100.0,100.0,98.13,99.25,98.27,98.14,98.01,97.63,97.49,42.5,14.5
3700,17468.0,ITA17468.0,50.0,8.3,72.38,79.26,94.01,94.63,94.76,95.79,95.31,41.5,8.5
3701,17469.0,ITA17469.0,50.0,50.0,50.0,59.35,35.85,28.48,32.35,60.21,52.89,41.5,9.5
3702,17472.0,ITA17472.0,50.0,50.0,50.0,1.59,7.1,7.68,5.17,54.74,29.32,41.5,12.5
3703,17473.0,ITA17473.0,50.0,50.0,0.0,9.0,19.5,19.92,16.72,34.7,17.44,41.5,13.5
3704,17474.0,ITA17474.0,50.0,50.0,50.0,0.46,10.09,8.34,2.12,4.71,1.74,41.5,14.5
3705,17475.0,ITA17475.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,41.5,15.5
3706,17476.0,ITA17476.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,41.5,16.5
3707,17477.0,ITA17477.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,17.5
3708,17828.0,ITA17828.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,50.0,0.0,40.5,8.5
3709,17829.0,ITA17829.0,0.0,0.0,0.0,0.0,0.0,95.57,0.0,0.0,95.57,40.5,9.5
3710,17834.0,ITA17834.0,0.0,0.0,0.0,0.0,0.0,72.04,0.0,0.0,59.97,40.5,14.5
3711,17835.0,ITA17835.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,0.0,40.5,15.5
3712,17836.0,ITA17836.0,50.0,50.0,50.0,50.0,50.0,99.33,99.08,50.0,99.33,40.5,16.5
3713,17837.0,ITA17837.0,100.0,100.0,100.0,100.0,100.0,99.82,100.0,100.0,99.82,40.5,17.5
3714,17838.0,ITA17838.0,98.4,98.25,98.56,98.71,99.27,98.98,99.14,99.27,98.98,40.5,18.5
3715,18188.0,ITA18188.0,99.66,99.45,99.54,99.29,99.8,99.67,99.73,99.8,99.65,39.5,8.5
3716,18189.0,ITA18189.0,80.56,77.8,81.96,84.11,99.81,99.77,99.8,99.81,99.77,39.5,9.5
3717,18195.0,ITA18195.0,76.92,76.38,77.08,77.31,99.72,99.75,99.73,99.72,99.75,39.5,15.5
3718,18196.0,ITA18196.0,97.02,96.88,97.14,97.3,97.76,97.61,97.68,97.76,97.61,39.5,16.5
3719,18197.0,ITA18197.0,99.78,99.78,99.82,99.86,100.0,100.0,100.0,100.0,100.0,39.5,17.5
3720,18552.0,ITA18552.0,96.3,94.66,98.59,99.58,100.0,100.0,100.0,100.0,100.0,38.5,12.5
3721,18553.0,ITA18553.0,99.96,99.79,99.96,99.93,99.96,100.0,99.91,99.96,100.0,38.5,13.5
3722,18554.0,ITA18554.0,92.74,91.69,94.61,96.14,97.88,97.94,97.74,97.87,97.93,38.5,14.5
3723,18555.0,ITA18555.0,99.35,99.26,99.48,99.54,99.62,99.75,99.69,99.63,99.75,38.5,15.5
3724,18556.0,ITA18556.0,73.2,72.04,73.47,74.34,93.99,94.85,93.63,93.84,94.76,38.5,16.5
3725,18912.0,ITA18912.0,96.43,96.13,96.48,96.47,98.62,98.55,98.42,98.66,98.48,37.5,12.5
3726,18913.0,ITA18913.0,97.44,97.35,97.75,97.94,98.28,98.46,98.38,98.3,98.46,37.5,13.5
3727,18914.0,ITA18914.0,98.13,98.21,98.25,98.47,98.61,99.16,98.88,98.62,99.16,37.5,14.5
3728,18915.0,ITA18915.0,99.29,99.22,99.31,99.33,99.55,99.56,99.55,99.55,99.56,37.5,15.5
3729,19271.0,ITA19271.0,98.93,98.89,98.93,98.96,99.04,99.23,99.13,99.05,99.23,36.5,11.5
3730,15675.0,HRV15675.0,99.38,99.38,99.39,99.42,99.42,99.57,99.49,99.42,99.57,46.5,15.5
3731,15676.0,HRV15676.0,98.7,98.63,98.72,98.79,98.82,99.13,98.94,98.84,99.12,46.5,16.5
3732,15677.0,HRV15677.0,71.58,65.81,65.35,72.32,62.38,61.09,60.14,61.95,62.08,46.5,17.5
3733,16034.0,HRV16034.0,43.87,40.75,40.02,44.98,28.48,29.02,31.19,30.41,30.41,45.5,14.5
3734,16035.0,HRV16035.0,14.43,10.2,10.11,15.56,13.1,11.8,10.41,13.24,13.24,45.5,15.5
3735,16036.0,HRV16036.0,23.43,23.69,23.69,22.47,10.37,12.28,8.81,13.7,13.7,45.5,16.5
3736,16037.0,HRV16037.0,2.26,2.85,3.32,3.32,12.53,6.55,6.51,6.51,28.11,45.5,17.5
3737,16038.0,HRV16038.0,7.32,10.4,12.79,12.87,22.23,6.39,6.04,6.04,25.2,45.5,18.5
3738,16039.0,HRV16039.0,0.1,0.1,0.54,0.69,1.41,0.69,0.64,0.64,8.17,45.5,19.5
3739,16393.0,HRV16393.0,0.0,0.03,0.06,0.53,1.62,0.45,0.45,0.45,4.33,44.5,13.5
3740,16394.0,HRV16394.0,5.67,8.72,13.07,17.22,33.41,18.38,18.38,18.38,47.91,44.5,14.5
3741,16395.0,HRV16395.0,2.54,6.23,11.92,31.45,27.33,11.29,11.29,11.29,29.65,44.5,15.5
3742,16396.0,HRV16396.0,7.16,8.19,9.69,17.08,22.79,11.9,11.9,11.9,23.69,44.5,16.5
3743,16398.0,HRV16398.0,1.86,3.94,7.39,27.87,30.18,11.02,10.92,10.92,32.92,44.5,18.5
3744,16399.0,HRV16399.0,23.35,32.95,38.14,55.65,44.82,25.9,25.94,25.94,45.33,44.5,19.5
3745,16755.0,HRV16755.0,0.0,11.78,11.16,83.38,79.25,73.09,54.0,91.85,82.1,43.5,15.5
3746,16756.0,HRV16756.0,0.0,12.71,12.9,25.42,26.37,28.33,30.18,34.61,34.22,43.5,16.5
3747,16757.0,HRV16757.0,0.0,10.34,12.51,30.32,29.85,24.26,24.62,29.07,28.84,43.5,17.5
3748,17116.0,HRV17116.0,50.0,0.0,0.0,0.39,0.49,1.32,4.26,3.36,3.6,42.5,16.5
3749,16397.0,BIH16397.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,17.5
3750,16400.0,SRB16400.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,20.5
3751,16761.0,SRB16761.0,0.0,3.05,3.09,22.04,13.93,11.84,4.12,36.32,14.19,43.5,21.5
3752,16521.0,JPN16521.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,141.5
3753,16522.0,JPN16522.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,142.5
3754,16523.0,JPN16523.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,143.5
3755,16524.0,JPN16524.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,144.5
3756,16880.0,JPN16880.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,140.5
3757,16881.0,JPN16881.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,141.5
3758,16882.0,JPN16882.0,50.0,24.45,36.05,65.85,61.01,52.66,44.15,69.95,56.09,43.5,142.5
3759,16883.0,JPN16883.0,50.0,0.1,0.1,41.03,31.15,13.81,4.44,74.31,24.59,43.5,143.5
3760,16884.0,JPN16884.0,50.0,0.0,0.0,87.15,73.78,0.0,0.0,0.0,0.0,43.5,144.5
3761,17239.0,JPN17239.0,84.49,96.95,97.79,98.72,98.74,98.96,99.1,99.21,99.28,42.5,139.5
3762,17240.0,JPN17240.0,98.16,99.79,99.79,99.78,99.79,99.82,99.86,99.85,99.87,42.5,140.5
3763,17241.0,JPN17241.0,86.74,96.06,96.91,99.51,99.49,99.53,99.06,99.76,99.74,42.5,141.5
3764,17242.0,JPN17242.0,0.49,55.62,72.37,99.5,99.28,98.78,95.24,99.52,99.35,42.5,142.5
3765,17243.0,JPN17243.0,31.61,90.2,95.82,99.15,99.15,99.03,98.96,99.09,99.11,42.5,143.5
3766,17600.0,JPN17600.0,30.25,97.3,97.92,98.38,98.38,98.32,98.32,98.32,98.32,41.5,140.5
3767,17601.0,JPN17601.0,94.99,98.34,98.37,98.7,98.74,98.65,98.91,98.85,98.99,41.5,141.5
3768,17959.0,JPN17959.0,50.0,94.08,94.74,96.58,96.58,95.61,96.58,96.56,96.89,40.5,139.5
3769,17960.0,JPN17960.0,50.0,85.57,88.46,94.0,94.01,90.09,89.63,90.47,89.97,40.5,140.5
3770,17961.0,JPN17961.0,50.0,85.13,88.66,92.02,91.95,93.83,90.01,92.75,91.83,40.5,141.5
3771,18319.0,JPN18319.0,50.0,0.35,0.37,25.45,16.63,5.15,0.49,31.99,10.79,39.5,139.5
3772,18320.0,JPN18320.0,6.32,56.9,59.54,76.58,75.58,67.57,64.75,71.26,69.58,39.5,140.5
3773,18321.0,JPN18321.0,25.83,63.01,63.82,75.89,75.73,67.45,66.28,68.55,67.94,39.5,141.5
3774,18322.0,JPN18322.0,39.08,70.6,70.73,77.4,77.34,71.91,72.01,72.61,72.45,39.5,142.5
3775,18678.0,JPN18678.0,50.0,11.46,23.98,85.66,83.49,75.84,47.87,85.66,80.45,38.5,138.5
3776,18679.0,JPN18679.0,0.0,28.77,42.1,92.31,91.47,85.75,73.65,91.61,88.52,38.5,139.5
3777,18680.0,JPN18680.0,0.27,60.62,73.64,93.13,92.8,91.38,89.24,93.25,92.76,38.5,140.5
3778,18681.0,JPN18681.0,0.0,42.63,57.28,91.94,91.35,90.67,87.2,93.7,92.7,38.5,141.5
3779,19036.0,JPN19036.0,50.0,16.56,22.64,77.3,74.75,47.92,33.36,62.19,51.84,37.5,136.5
3780,19037.0,JPN19037.0,50.0,57.87,67.45,88.92,88.11,88.23,88.18,92.07,91.84,37.5,137.5
3781,19038.0,JPN19038.0,50.0,84.01,87.97,90.76,90.34,94.73,95.06,97.13,96.81,37.5,138.5
3782,19039.0,JPN19039.0,50.0,32.79,36.81,53.31,51.66,48.69,62.33,71.01,75.02,37.5,139.5
3783,19040.0,JPN19040.0,50.0,49.62,51.35,79.84,79.68,71.45,73.26,81.28,83.9,37.5,140.5
3784,19041.0,JPN19041.0,0.0,16.52,17.13,44.08,43.95,19.79,20.09,21.34,20.59,37.5,141.5
3785,19393.0,JPN19393.0,0.0,7.23,6.9,35.06,33.75,8.96,8.69,16.14,10.51,36.5,133.5
3786,19396.0,JPN19396.0,50.0,6.58,17.53,45.64,45.5,26.91,29.63,29.28,26.83,36.5,136.5
3787,19397.0,JPN19397.0,50.0,21.69,49.83,62.44,62.52,58.1,53.37,58.95,59.74,36.5,137.5
3788,19398.0,JPN19398.0,21.27,54.32,54.31,53.54,53.54,54.32,53.47,53.36,53.57,36.5,138.5
3789,19399.0,JPN19399.0,95.53,97.24,97.4,97.22,96.99,97.04,96.96,97.1,97.54,36.5,139.5
3790,19400.0,JPN19400.0,98.75,98.72,98.7,98.54,98.22,98.1,98.2,98.24,98.7,36.5,140.5
3791,19752.0,JPN19752.0,95.47,96.32,96.18,95.67,95.37,95.51,95.9,95.91,96.09,35.5,132.5
3792,19753.0,JPN19753.0,90.05,92.4,92.98,93.96,96.81,96.72,95.86,96.39,98.97,35.5,133.5
3793,19754.0,JPN19754.0,94.09,95.46,95.13,94.07,93.81,93.33,94.21,94.14,94.95,35.5,134.5
3794,19755.0,JPN19755.0,82.36,94.8,94.64,94.21,96.04,96.48,98.36,97.79,96.23,35.5,135.5
3795,19756.0,JPN19756.0,37.26,55.81,64.66,82.42,100.0,100.0,100.0,100.0,100.0,35.5,136.5
3796,19757.0,JPN19757.0,47.73,91.96,91.55,97.94,98.41,99.01,100.0,100.0,99.19,35.5,137.5
3797,19758.0,JPN19758.0,55.68,57.29,58.83,100.0,100.0,100.0,100.0,100.0,100.0,35.5,138.5
3798,19759.0,JPN19759.0,0.0,97.18,99.78,100.0,100.0,100.0,100.0,100.0,100.0,35.5,139.5
3799,19760.0,JPN19760.0,0.0,76.2,86.79,99.86,98.77,99.37,100.0,99.9,99.95,35.5,140.5
3800,20109.0,JPN20109.0,0.0,5.8,7.74,14.12,74.99,79.91,99.65,97.4,63.88,34.5,129.5
3801,20110.0,JPN20110.0,50.0,90.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,34.5,130.5
3802,20111.0,JPN20111.0,26.32,50.82,64.65,64.73,55.02,28.42,18.78,18.78,31.49,34.5,131.5
3803,20112.0,JPN20112.0,83.45,86.49,84.03,83.86,83.53,82.18,82.99,83.12,87.16,34.5,132.5
3804,20113.0,JPN20113.0,9.26,52.92,62.33,92.57,97.83,97.78,97.87,98.12,98.2,34.5,133.5
3805,20114.0,JPN20114.0,98.19,98.31,98.21,98.12,98.28,98.65,98.48,98.77,98.21,34.5,134.5
3806,20115.0,JPN20115.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,34.5,135.5
3807,20116.0,JPN20116.0,88.3,95.68,95.98,98.22,97.47,97.14,100.0,100.0,99.98,34.5,136.5
3808,20117.0,JPN20117.0,96.69,95.99,95.69,95.55,95.99,98.48,99.53,99.53,97.05,34.5,137.5
3809,20118.0,JPN20118.0,0.0,6.93,14.52,41.24,79.78,94.09,99.78,99.78,93.73,34.5,138.5
3810,20119.0,JPN20119.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,139.5
3811,20469.0,JPN20469.0,6.47,11.77,17.39,77.21,90.97,93.52,99.24,99.25,94.76,33.5,129.5
3812,20470.0,JPN20470.0,23.37,34.94,40.7,83.04,94.45,95.2,99.97,99.97,97.66,33.5,130.5
3813,20471.0,JPN20471.0,98.26,99.19,99.34,99.98,99.99,99.99,100.0,100.0,100.0,33.5,131.5
3814,20472.0,JPN20472.0,98.99,98.99,98.96,98.87,98.85,98.87,98.83,98.81,98.85,33.5,132.5
3815,20473.0,JPN20473.0,98.2,98.18,98.18,98.16,98.15,98.06,98.23,98.26,98.2,33.5,133.5
3816,20474.0,JPN20474.0,99.98,99.94,99.92,99.83,99.8,99.74,99.73,99.74,99.81,33.5,134.5
3817,20475.0,JPN20475.0,86.38,95.65,97.7,99.78,99.75,99.78,99.84,99.83,99.9,33.5,135.5
3818,20479.0,JPN20479.0,69.53,79.4,83.49,99.05,99.98,99.98,99.98,99.97,99.98,33.5,139.5
3819,20828.0,JPN20828.0,99.16,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,32.5,128.5
3820,20829.0,JPN20829.0,50.0,50.0,50.0,95.89,100.0,100.0,100.0,100.0,100.0,32.5,129.5
3821,20830.0,JPN20830.0,50.0,0.0,68.13,93.1,100.0,100.0,100.0,100.0,100.0,32.5,130.5
3822,20831.0,JPN20831.0,0.0,50.55,71.58,98.84,100.0,100.0,100.0,100.0,100.0,32.5,131.5
3823,21190.0,JPN21190.0,6.33,80.32,92.56,99.77,100.0,100.0,100.0,100.0,100.0,31.5,130.5
3824,21191.0,JPN21191.0,58.83,95.22,97.11,98.02,98.2,98.28,99.32,99.71,99.62,31.5,131.5
3825,21550.0,JPN21550.0,0.0,92.41,91.66,78.63,61.76,75.07,76.77,73.73,58.02,30.5,130.5
3826,21551.0,JPN21551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,131.5
3827,22269.0,JPN22269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,129.5
3828,22628.0,JPN22628.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,128.5
3829,22987.0,JPN22987.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,127.5
3830,22988.0,JPN22988.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,128.5
3831,23703.0,JPN23703.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,123.5
3832,23704.0,JPN23704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,124.5
3833,16730.0,ESP16730.0,0.0,0.0,0.0,0.0,34.49,50.96,34.74,78.46,58.5,43.5,-9.5
3834,16731.0,ESP16731.0,66.62,83.39,89.82,12.94,55.25,68.79,63.78,91.15,85.14,43.5,-8.5
3835,16732.0,ESP16732.0,89.91,90.53,90.98,97.24,99.57,99.64,99.66,99.8,99.78,43.5,-7.5
3836,16733.0,ESP16733.0,94.31,96.42,96.34,96.02,97.06,97.14,96.6,98.15,98.08,43.5,-6.5
3837,16734.0,ESP16734.0,37.14,50.25,40.59,83.69,95.48,95.93,94.96,97.71,97.23,43.5,-5.5
3838,16735.0,ESP16735.0,2.11,7.11,6.44,15.36,55.21,56.45,54.66,99.8,83.68,43.5,-4.5
3839,16736.0,ESP16736.0,50.0,50.0,50.0,91.64,86.36,85.99,86.21,95.76,74.1,43.5,-3.5
3840,16737.0,ESP16737.0,50.0,50.0,50.0,0.0,0.01,0.19,0.0,56.37,0.35,43.5,-2.5
3841,17090.0,ESP17090.0,50.0,50.0,50.0,0.0,0.41,0.38,2.01,95.63,1.53,42.5,-9.5
3842,17092.0,ESP17092.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,42.5,-7.5
3843,17093.0,ESP17093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,-6.5
3844,17094.0,ESP17094.0,50.0,50.0,50.0,50.0,50.0,94.05,74.59,50.0,94.05,42.5,-5.5
3845,17095.0,ESP17095.0,99.63,98.66,99.03,98.0,98.38,97.22,97.53,98.37,97.22,42.5,-4.5
3846,17096.0,ESP17096.0,75.29,73.47,81.7,86.03,99.32,99.41,99.37,99.31,99.41,42.5,-3.5
3847,17097.0,ESP17097.0,81.37,80.11,84.48,87.9,99.04,99.42,99.09,99.07,99.32,42.5,-2.5
3848,17454.0,ESP17454.0,99.88,99.87,100.0,99.99,100.0,99.99,100.0,100.0,99.99,41.5,-5.5
3849,17455.0,ESP17455.0,85.0,85.87,86.59,89.28,96.34,99.23,97.38,96.03,99.11,41.5,-4.5
3850,17456.0,ESP17456.0,83.8,83.9,85.26,87.84,95.76,98.05,96.64,95.57,97.99,41.5,-3.5
3851,17457.0,ESP17457.0,89.77,89.5,90.17,90.64,93.05,96.5,93.71,93.15,96.16,41.5,-2.5
3852,17458.0,ESP17458.0,92.33,92.35,92.99,93.72,96.45,96.77,96.59,96.43,96.77,41.5,-1.5
3853,17459.0,ESP17459.0,98.54,98.52,98.56,98.81,99.26,99.47,99.34,99.25,99.47,41.5,-0.5
3854,17460.0,ESP17460.0,97.37,97.23,97.24,97.11,97.17,97.35,97.22,97.17,97.35,41.5,0.5
3855,17461.0,ESP17461.0,94.36,94.07,94.52,94.68,97.44,97.5,97.44,97.41,97.47,41.5,1.5
3856,17462.0,ESP17462.0,98.92,98.86,98.88,98.8,98.8,98.63,98.7,98.79,98.63,41.5,2.5
3857,17814.0,ESP17814.0,97.09,97.26,97.26,97.64,97.67,98.76,98.29,97.75,98.76,40.5,-5.5
3858,17815.0,ESP17815.0,99.77,99.76,99.77,99.76,99.86,99.79,99.83,99.85,99.79,40.5,-4.5
3859,17816.0,ESP17816.0,95.57,95.39,95.96,96.34,98.47,98.53,98.45,98.46,98.53,40.5,-3.5
3860,17817.0,ESP17817.0,93.5,93.54,94.43,95.75,99.02,99.56,99.13,99.04,99.54,40.5,-2.5
3861,17818.0,ESP17818.0,80.92,81.56,82.21,84.73,92.4,96.74,93.55,91.88,96.4,40.5,-1.5
3862,17819.0,ESP17819.0,77.64,78.37,78.47,80.21,82.86,88.63,84.69,81.45,88.3,40.5,-0.5
3863,17820.0,ESP17820.0,65.41,60.71,60.43,66.05,47.94,48.08,44.56,45.96,46.33,40.5,0.5
3864,17823.0,ESP17823.0,19.31,12.25,11.9,21.02,7.39,7.68,3.86,6.47,7.32,40.5,3.5
3865,17824.0,ESP17824.0,7.54,3.49,3.49,6.96,4.97,5.04,1.87,4.79,5.21,40.5,4.5
3866,18174.0,ESP18174.0,50.0,50.0,5.15,29.47,0.0,0.0,0.0,0.0,0.0,39.5,-5.5
3867,18175.0,ESP18175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,39.5,-4.5
3868,18176.0,ESP18176.0,0.0,0.66,2.11,2.11,2.12,2.57,2.65,1.68,2.63,39.5,-3.5
3869,18177.0,ESP18177.0,0.0,0.01,0.61,0.61,0.61,1.17,1.15,0.53,1.26,39.5,-2.5
3870,18178.0,ESP18178.0,2.93,5.08,7.76,12.97,4.88,6.94,6.76,4.71,6.22,39.5,-1.5
3871,18179.0,ESP18179.0,0.43,3.3,6.24,7.94,4.48,6.7,6.61,5.15,15.82,39.5,-0.5
3872,18180.0,ESP18180.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.1,9.67,39.5,0.5
3873,18181.0,ESP18181.0,13.63,20.92,19.78,20.52,2.37,5.45,4.87,4.09,25.62,39.5,1.5
3874,18182.0,ESP18182.0,55.35,71.76,66.39,68.17,21.5,29.95,29.88,21.54,31.92,39.5,2.5
3875,18183.0,ESP18183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,39.5,3.5
3876,18534.0,ESP18534.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99,38.5,-5.5
3877,18535.0,ESP18535.0,50.0,0.0,0.0,11.64,16.12,0.0,50.0,50.0,50.0,38.5,-4.5
3878,18536.0,ESP18536.0,50.0,0.29,0.33,11.75,12.14,3.49,4.35,10.94,9.32,38.5,-3.5
3879,18537.0,ESP18537.0,0.0,8.45,7.56,7.36,7.47,11.03,18.06,15.04,16.73,38.5,-2.5
3880,18538.0,ESP18538.0,63.67,79.96,80.03,81.55,81.6,80.65,82.41,82.17,82.81,38.5,-1.5
3881,18539.0,ESP18539.0,0.0,20.25,22.4,61.81,61.78,26.1,23.78,28.25,27.82,38.5,-0.5
3882,18540.0,ESP18540.0,0.0,33.41,37.12,97.67,97.38,95.37,55.45,98.34,97.1,38.5,0.5
3883,18893.0,ESP18893.0,17.04,38.05,49.94,95.17,95.15,95.77,91.93,96.78,97.03,37.5,-6.5
3884,18894.0,ESP18894.0,51.82,56.56,63.58,98.32,98.41,98.99,98.99,99.35,99.46,37.5,-5.5
