,iso3,long,lat,SSP1,SSP3,SSP5
1667,KAZ15384.0,47.5,84.5,0.69,-4.52,-2.03
1668,KAZ15385.0,47.5,85.5,0.0,0.0,-0.03
1669,KAZ15712.0,46.5,52.5,0.0,0.0,0.0
1670,KAZ15721.0,46.5,61.5,0.0,0.0,0.0
1671,KAZ15722.0,46.5,62.5,0.0,0.0,0.0
1672,KAZ15734.0,46.5,74.5,0.0,-0.12,0.0
1673,KAZ15735.0,46.5,75.5,8.31,-21.84,-0.53
1674,KAZ15739.0,46.5,79.5,0.0,0.0,0.0
1675,KAZ15740.0,46.5,80.5,0.0,0.0,0.0
1676,KAZ15741.0,46.5,81.5,0.0,0.0,0.0
1677,KAZ15742.0,46.5,82.5,0.0,0.0,0.0
1678,KAZ15743.0,46.5,83.5,20.5,-25.18,9.74
1679,KAZ15744.0,46.5,84.5,15.11,-13.6,6.11
1680,KAZ15745.0,46.5,85.5,-0.79,-13.71,-14.7
1681,KAZ16081.0,45.5,61.5,-4.15,-21.54,-6.32
1682,KAZ16082.0,45.5,62.5,0.0,-0.38,0.0
1683,KAZ16083.0,45.5,63.5,0.06,-1.72,0.06
1684,KAZ16084.0,45.5,64.5,0.0,-1.89,0.0
1685,KAZ16085.0,45.5,65.5,0.0,0.0,0.0
1686,KAZ16086.0,45.5,66.5,0.0,100.0,0.0
1687,KAZ16087.0,45.5,67.5,0.0,0.0,0.0
1688,KAZ16088.0,45.5,68.5,20.17,-4.1,-28.4
1689,KAZ16093.0,45.5,73.5,19.46,-0.33,-9.95
1690,KAZ16096.0,45.5,76.5,-3.17,-2.93,-23.22
1691,KAZ16097.0,45.5,77.5,13.66,-4.36,-11.84
1692,KAZ16098.0,45.5,78.5,36.24,-7.42,-13.79
1693,KAZ16099.0,45.5,79.5,36.79,-8.53,-14.75
1694,KAZ16100.0,45.5,80.5,29.25,-7.54,-13.91
1695,KAZ16101.0,45.5,81.5,6.58,-5.27,-12.37
1696,KAZ16102.0,45.5,82.5,33.03,-10.43,-13.27
1697,KAZ16441.0,44.5,61.5,75.26,-11.95,-33.23
1698,KAZ16442.0,44.5,62.5,208.39,-15.1,-21.84
1699,KAZ16443.0,44.5,63.5,0.63,-3.5,-20.58
