,iso3,long,lat,SSP1,SSP3,SSP5
366,RUS12153.0,56.5,93.5,0.0,0.0,0.0
367,RUS12154.0,56.5,94.5,0.0,0.0,0.0
368,RUS12155.0,56.5,95.5,0.0,0.0,0.0
369,RUS12156.0,56.5,96.5,0.0,0.0,0.0
370,RUS12157.0,56.5,97.5,0.0,0.0,0.0
371,RUS12159.0,56.5,99.5,0.0,0.0,0.0
372,RUS12448.0,55.5,28.5,0.0,0.0,0.0
373,RUS12449.0,55.5,29.5,0.0,0.0,0.0
374,RUS12450.0,55.5,30.5,0.0,0.0,0.0
375,RUS12451.0,55.5,31.5,0.0,0.0,0.0
376,RUS12452.0,55.5,32.5,0.0,0.0,0.0
377,RUS12453.0,55.5,33.5,0.0,0.0,0.0
378,RUS12454.0,55.5,34.5,0.0,0.0,0.0
379,RUS12455.0,55.5,35.5,0.0,0.0,0.0
380,RUS12456.0,55.5,36.5,0.0,0.0,0.0
381,RUS12457.0,55.5,37.5,0.0,0.0,0.0
382,RUS12458.0,55.5,38.5,0.0,0.0,0.0
383,RUS12459.0,55.5,39.5,0.0,0.0,0.0
384,RUS12460.0,55.5,40.5,0.0,0.0,0.0
385,RUS12461.0,55.5,41.5,0.0,0.0,0.0
386,RUS12462.0,55.5,42.5,0.0,0.0,0.0
387,RUS12463.0,55.5,43.5,0.0,0.0,0.0
388,RUS12464.0,55.5,44.5,0.0,0.0,0.0
389,RUS12465.0,55.5,45.5,0.0,0.0,0.0
390,RUS12466.0,55.5,46.5,0.0,0.0,0.0
391,RUS12467.0,55.5,47.5,0.0,0.0,0.0
392,RUS12468.0,55.5,48.5,-0.46,-1.19,-0.39
393,RUS12469.0,55.5,49.5,1.54,-9.06,-0.29
394,RUS12470.0,55.5,50.5,-0.2,-6.76,-1.38
395,RUS12471.0,55.5,51.5,0.67,-9.81,-1.62
396,RUS12472.0,55.5,52.5,-0.01,-0.01,-0.01
397,RUS12473.0,55.5,53.5,0.0,0.0,0.0
398,RUS12474.0,55.5,54.5,0.0,0.0,0.0
399,RUS12475.0,55.5,55.5,4.96,-25.34,-12.88
400,RUS12476.0,55.5,56.5,80.84,-46.64,-19.5
401,RUS12477.0,55.5,57.5,140.07,-11.99,-12.65
402,RUS12478.0,55.5,58.5,171.82,-5.74,-6.1
403,RUS12479.0,55.5,59.5,14.26,0.09,0.03
404,RUS12480.0,55.5,60.5,12.32,-1.92,-1.22
405,RUS12481.0,55.5,61.5,39.77,-3.41,-4.04
406,RUS12482.0,55.5,62.5,29.82,-11.24,-8.5
407,RUS12483.0,55.5,63.5,35.39,-18.93,-11.64
408,RUS12484.0,55.5,64.5,51.02,-4.43,-5.13
409,RUS12485.0,55.5,65.5,0.0,0.0,0.0
410,RUS12486.0,55.5,66.5,34.73,-6.53,-4.82
411,RUS12487.0,55.5,67.5,-0.99,-1.04,-6.75
412,RUS12488.0,55.5,68.5,12.02,11.65,-14.9
