,fid,GRIDCODE,region,country,lat,lng,iso3
7700,35496,35497,Africa,United Republic of Tanzania,-8.5,36.5,TZA
7701,35498,35499,Africa,United Republic of Tanzania,-8.5,38.5,TZA
7702,35499,35500,Africa,United Republic of Tanzania,-8.5,39.5,TZA
7703,35851,35852,Africa,United Republic of Tanzania,-9.5,31.5,TZA
7704,35855,35856,Africa,United Republic of Tanzania,-9.5,35.5,TZA
7705,35856,35857,Africa,United Republic of Tanzania,-9.5,36.5,TZA
7706,35857,35858,Africa,United Republic of Tanzania,-9.5,37.5,TZA
7707,35858,35859,Africa,United Republic of Tanzania,-9.5,38.5,TZA
7708,35859,35860,Africa,United Republic of Tanzania,-9.5,39.5,TZA
7709,36215,36216,Africa,United Republic of Tanzania,-10.5,35.5,TZA
7710,36216,36217,Africa,United Republic of Tanzania,-10.5,36.5,TZA
7711,36217,36218,Africa,United Republic of Tanzania,-10.5,37.5,TZA
7712,36218,36219,Africa,United Republic of Tanzania,-10.5,38.5,TZA
7713,32969,32970,Africa,Rwanda,-1.5,29.5,RWA
7714,32970,32971,Africa,Rwanda,-1.5,30.5,RWA
7715,33328,33329,Africa,Burundi,-2.5,28.5,BDI
7716,33329,33330,Africa,Burundi,-2.5,29.5,BDI
7717,33330,33331,Africa,Burundi,-2.5,30.5,BDI
7718,33689,33690,Africa,Burundi,-3.5,29.5,BDI
7719,33690,33691,Africa,Burundi,-3.5,30.5,BDI
7720,34049,34050,Africa,Burundi,-4.5,29.5,BDI
7721,34050,34051,Africa,Burundi,-4.5,30.5,BDI
7722,33441,33442,Oceania,Papua New Guinea,-2.5,141.5,PNG
7723,33446,33447,Oceania,Papua New Guinea,-2.5,146.5,PNG
7724,33447,33448,Oceania,Papua New Guinea,-2.5,147.5,PNG
7725,33450,33451,Oceania,Papua New Guinea,-2.5,150.5,PNG
7726,33451,33452,Oceania,Papua New Guinea,-2.5,151.5,PNG
7727,33801,33802,Oceania,Papua New Guinea,-3.5,141.5,PNG
7728,33802,33803,Oceania,Papua New Guinea,-3.5,142.5,PNG
7729,33803,33804,Oceania,Papua New Guinea,-3.5,143.5,PNG
7730,33804,33805,Oceania,Papua New Guinea,-3.5,144.5,PNG
7731,33811,33812,Oceania,Papua New Guinea,-3.5,151.5,PNG
7732,33812,33813,Oceania,Papua New Guinea,-3.5,152.5,PNG
7733,34161,34162,Oceania,Papua New Guinea,-4.5,141.5,PNG
7734,34162,34163,Oceania,Papua New Guinea,-4.5,142.5,PNG
7735,34163,34164,Oceania,Papua New Guinea,-4.5,143.5,PNG
7736,34164,34165,Oceania,Papua New Guinea,-4.5,144.5,PNG
7737,34165,34166,Oceania,Papua New Guinea,-4.5,145.5,PNG
7738,34171,34172,Oceania,Papua New Guinea,-4.5,151.5,PNG
7739,34172,34173,Oceania,Papua New Guinea,-4.5,152.5,PNG
7740,34173,34174,Oceania,Papua New Guinea,-4.5,153.5,PNG
7741,34521,34522,Oceania,Papua New Guinea,-5.5,141.5,PNG
7742,34522,34523,Oceania,Papua New Guinea,-5.5,142.5,PNG
7743,34523,34524,Oceania,Papua New Guinea,-5.5,143.5,PNG
7744,34524,34525,Oceania,Papua New Guinea,-5.5,144.5,PNG
7745,34525,34526,Oceania,Papua New Guinea,-5.5,145.5,PNG
7746,34526,34527,Oceania,Papua New Guinea,-5.5,146.5,PNG
7747,34527,34528,Oceania,Papua New Guinea,-5.5,147.5,PNG
7748,34528,34529,Oceania,Papua New Guinea,-5.5,148.5,PNG
7749,34529,34530,Oceania,Papua New Guinea,-5.5,149.5,PNG
7750,34530,34531,Oceania,Papua New Guinea,-5.5,150.5,PNG
7751,34531,34532,Oceania,Papua New Guinea,-5.5,151.5,PNG
7752,34534,34535,Oceania,Papua New Guinea,-5.5,154.5,PNG
7753,34535,34536,Oceania,Papua New Guinea,-5.5,155.5,PNG
7754,34880,34881,Oceania,Papua New Guinea,-6.5,140.5,PNG
7755,34881,34882,Oceania,Papua New Guinea,-6.5,141.5,PNG
7756,34882,34883,Oceania,Papua New Guinea,-6.5,142.5,PNG
7757,34883,34884,Oceania,Papua New Guinea,-6.5,143.5,PNG
7758,34884,34885,Oceania,Papua New Guinea,-6.5,144.5,PNG
7759,34885,34886,Oceania,Papua New Guinea,-6.5,145.5,PNG
7760,34886,34887,Oceania,Papua New Guinea,-6.5,146.5,PNG
7761,34887,34888,Oceania,Papua New Guinea,-6.5,147.5,PNG
7762,35241,35242,Oceania,Papua New Guinea,-7.5,141.5,PNG
7763,35242,35243,Oceania,Papua New Guinea,-7.5,142.5,PNG
7764,35243,35244,Oceania,Papua New Guinea,-7.5,143.5,PNG
7765,35244,35245,Oceania,Papua New Guinea,-7.5,144.5,PNG
7766,35245,35246,Oceania,Papua New Guinea,-7.5,145.5,PNG
7767,35246,35247,Oceania,Papua New Guinea,-7.5,146.5,PNG
7768,35247,35248,Oceania,Papua New Guinea,-7.5,147.5,PNG
7769,35601,35602,Oceania,Papua New Guinea,-8.5,141.5,PNG
7770,35602,35603,Oceania,Papua New Guinea,-8.5,142.5,PNG
7771,35603,35604,Oceania,Papua New Guinea,-8.5,143.5,PNG
7772,35606,35607,Oceania,Papua New Guinea,-8.5,146.5,PNG
7773,35607,35608,Oceania,Papua New Guinea,-8.5,147.5,PNG
7774,35608,35609,Oceania,Papua New Guinea,-8.5,148.5,PNG
7775,35611,35612,Oceania,Papua New Guinea,-8.5,151.5,PNG
7776,35961,35962,Oceania,Papua New Guinea,-9.5,141.5,PNG
7777,35962,35963,Oceania,Papua New Guinea,-9.5,142.5,PNG
7778,35963,35964,Oceania,Papua New Guinea,-9.5,143.5,PNG
7779,35967,35968,Oceania,Papua New Guinea,-9.5,147.5,PNG
7780,35968,35969,Oceania,Papua New Guinea,-9.5,148.5,PNG
7781,35969,35970,Oceania,Papua New Guinea,-9.5,149.5,PNG
7782,35970,35971,Oceania,Papua New Guinea,-9.5,150.5,PNG
7783,35971,35972,Oceania,Papua New Guinea,-9.5,151.5,PNG
7784,35972,35973,Oceania,Papua New Guinea,-9.5,152.5,PNG
7785,36329,36330,Oceania,Papua New Guinea,-10.5,149.5,PNG
7786,36330,36331,Oceania,Papua New Guinea,-10.5,150.5,PNG
7787,36331,36332,Oceania,Papua New Guinea,-10.5,151.5,PNG
7788,33586,33587,South America,Peru,-3.5,-73.5,PER
7789,33587,33588,South America,Peru,-3.5,-72.5,PER
7790,33938,33939,South America,Peru,-4.5,-81.5,PER
7791,33942,33943,South America,Peru,-4.5,-77.5,PER
7792,33944,33945,South America,Peru,-4.5,-75.5,PER
7793,33946,33947,South America,Peru,-4.5,-73.5,PER
7794,34299,34300,South America,Peru,-5.5,-80.5,PER
7795,34301,34302,South America,Peru,-5.5,-78.5,PER
7796,34302,34303,South America,Peru,-5.5,-77.5,PER
7797,34303,34304,South America,Peru,-5.5,-76.5,PER
7798,34304,34305,South America,Peru,-5.5,-75.5,PER
7799,34305,34306,South America,Peru,-5.5,-74.5,PER
7800,34659,34660,South America,Peru,-6.5,-80.5,PER
7801,34660,34661,South America,Peru,-6.5,-79.5,PER
7802,34661,34662,South America,Peru,-6.5,-78.5,PER
7803,34662,34663,South America,Peru,-6.5,-77.5,PER
7804,34663,34664,South America,Peru,-6.5,-76.5,PER
7805,34664,34665,South America,Peru,-6.5,-75.5,PER
7806,34665,34666,South America,Peru,-6.5,-74.5,PER
7807,35020,35021,South America,Peru,-7.5,-79.5,PER
7808,35021,35022,South America,Peru,-7.5,-78.5,PER
7809,35022,35023,South America,Peru,-7.5,-77.5,PER
7810,35023,35024,South America,Peru,-7.5,-76.5,PER
7811,35024,35025,South America,Peru,-7.5,-75.5,PER
7812,35381,35382,South America,Peru,-8.5,-78.5,PER
7813,35382,35383,South America,Peru,-8.5,-77.5,PER
7814,35383,35384,South America,Peru,-8.5,-76.5,PER
7815,35384,35385,South America,Peru,-8.5,-75.5,PER
7816,35385,35386,South America,Peru,-8.5,-74.5,PER
7817,35741,35742,South America,Peru,-9.5,-78.5,PER
7818,35742,35743,South America,Peru,-9.5,-77.5,PER
7819,35743,35744,South America,Peru,-9.5,-76.5,PER
7820,35744,35745,South America,Peru,-9.5,-75.5,PER
7821,35745,35746,South America,Peru,-9.5,-74.5,PER
7822,36101,36102,South America,Peru,-10.5,-78.5,PER
7823,36102,36103,South America,Peru,-10.5,-77.5,PER
7824,36103,36104,South America,Peru,-10.5,-76.5,PER
7825,36104,36105,South America,Peru,-10.5,-75.5,PER
7826,36105,36106,South America,Peru,-10.5,-74.5,PER
7827,36106,36107,South America,Peru,-10.5,-73.5,PER
7828,36462,36463,South America,Peru,-11.5,-77.5,PER
7829,36463,36464,South America,Peru,-11.5,-76.5,PER
7830,36464,36465,South America,Peru,-11.5,-75.5,PER
7831,36465,36466,South America,Peru,-11.5,-74.5,PER
7832,36466,36467,South America,Peru,-11.5,-73.5,PER
7833,36467,36468,South America,Peru,-11.5,-72.5,PER
7834,36823,36824,South America,Peru,-12.5,-76.5,PER
7835,36824,36825,South America,Peru,-12.5,-75.5,PER
7836,36825,36826,South America,Peru,-12.5,-74.5,PER
7837,36826,36827,South America,Peru,-12.5,-73.5,PER
7838,36827,36828,South America,Peru,-12.5,-72.5,PER
7839,36828,36829,South America,Peru,-12.5,-71.5,PER
7840,36829,36830,South America,Peru,-12.5,-70.5,PER
7841,36830,36831,South America,Peru,-12.5,-69.5,PER
7842,37183,37184,South America,Peru,-13.5,-76.5,PER
7843,37184,37185,South America,Peru,-13.5,-75.5,PER
7844,37185,37186,South America,Peru,-13.5,-74.5,PER
7845,37186,37187,South America,Peru,-13.5,-73.5,PER
7846,37187,37188,South America,Peru,-13.5,-72.5,PER
7847,37188,37189,South America,Peru,-13.5,-71.5,PER
7848,37189,37190,South America,Peru,-13.5,-70.5,PER
7849,37544,37545,South America,Peru,-14.5,-75.5,PER
7850,37545,37546,South America,Peru,-14.5,-74.5,PER
7851,37546,37547,South America,Peru,-14.5,-73.5,PER
7852,37547,37548,South America,Peru,-14.5,-72.5,PER
7853,37548,37549,South America,Peru,-14.5,-71.5,PER
7854,37549,37550,South America,Peru,-14.5,-70.5,PER
7855,37905,37906,South America,Peru,-15.5,-74.5,PER
7856,37906,37907,South America,Peru,-15.5,-73.5,PER
7857,37907,37908,South America,Peru,-15.5,-72.5,PER
7858,37908,37909,South America,Peru,-15.5,-71.5,PER
7859,37909,37910,South America,Peru,-15.5,-70.5,PER
7860,38266,38267,South America,Peru,-16.5,-73.5,PER
7861,38267,38268,South America,Peru,-16.5,-72.5,PER
7862,38268,38269,South America,Peru,-16.5,-71.5,PER
7863,38269,38270,South America,Peru,-16.5,-70.5,PER
7864,38628,38629,South America,Peru,-17.5,-71.5,PER
7865,38629,38630,South America,Peru,-17.5,-70.5,PER
7866,34032,34033,Africa,Angola,-4.5,12.5,AGO
7867,34033,34034,Africa,Angola,-4.5,13.5,AGO
7868,34392,34393,Africa,Angola,-5.5,12.5,AGO
7869,34393,34394,Africa,Angola,-5.5,13.5,AGO
7870,34394,34395,Africa,Angola,-5.5,14.5,AGO
7871,34395,34396,Africa,Angola,-5.5,15.5,AGO
7872,34396,34397,Africa,Angola,-5.5,16.5,AGO
7873,34752,34753,Africa,Angola,-6.5,12.5,AGO
7874,34753,34754,Africa,Angola,-6.5,13.5,AGO
7875,34754,34755,Africa,Angola,-6.5,14.5,AGO
7876,34755,34756,Africa,Angola,-6.5,15.5,AGO
7877,34756,34757,Africa,Angola,-6.5,16.5,AGO
7878,34759,34760,Africa,Angola,-6.5,19.5,AGO
7879,34760,34761,Africa,Angola,-6.5,20.5,AGO
7880,35113,35114,Africa,Angola,-7.5,13.5,AGO
7881,35114,35115,Africa,Angola,-7.5,14.5,AGO
7882,35115,35116,Africa,Angola,-7.5,15.5,AGO
7883,35116,35117,Africa,Angola,-7.5,16.5,AGO
7884,35117,35118,Africa,Angola,-7.5,17.5,AGO
7885,35118,35119,Africa,Angola,-7.5,18.5,AGO
7886,35119,35120,Africa,Angola,-7.5,19.5,AGO
7887,35120,35121,Africa,Angola,-7.5,20.5,AGO
7888,35121,35122,Africa,Angola,-7.5,21.5,AGO
7889,35473,35474,Africa,Angola,-8.5,13.5,AGO
7890,35474,35475,Africa,Angola,-8.5,14.5,AGO
7891,35475,35476,Africa,Angola,-8.5,15.5,AGO
7892,35476,35477,Africa,Angola,-8.5,16.5,AGO
7893,35477,35478,Africa,Angola,-8.5,17.5,AGO
7894,35478,35479,Africa,Angola,-8.5,18.5,AGO
7895,35479,35480,Africa,Angola,-8.5,19.5,AGO
7896,35480,35481,Africa,Angola,-8.5,20.5,AGO
7897,35481,35482,Africa,Angola,-8.5,21.5,AGO
7898,35833,35834,Africa,Angola,-9.5,13.5,AGO
7899,35834,35835,Africa,Angola,-9.5,14.5,AGO
7900,35835,35836,Africa,Angola,-9.5,15.5,AGO
7901,35836,35837,Africa,Angola,-9.5,16.5,AGO
7902,35837,35838,Africa,Angola,-9.5,17.5,AGO
7903,35838,35839,Africa,Angola,-9.5,18.5,AGO
7904,35840,35841,Africa,Angola,-9.5,20.5,AGO
7905,35841,35842,Africa,Angola,-9.5,21.5,AGO
7906,35842,35843,Africa,Angola,-9.5,22.5,AGO
7907,36193,36194,Africa,Angola,-10.5,13.5,AGO
7908,36194,36195,Africa,Angola,-10.5,14.5,AGO
7909,36195,36196,Africa,Angola,-10.5,15.5,AGO
7910,36196,36197,Africa,Angola,-10.5,16.5,AGO
7911,36197,36198,Africa,Angola,-10.5,17.5,AGO
7912,36198,36199,Africa,Angola,-10.5,18.5,AGO
7913,36199,36200,Africa,Angola,-10.5,19.5,AGO
7914,36200,36201,Africa,Angola,-10.5,20.5,AGO
7915,36201,36202,Africa,Angola,-10.5,21.5,AGO
7916,36202,36203,Africa,Angola,-10.5,22.5,AGO
7917,36553,36554,Africa,Angola,-11.5,13.5,AGO
7918,36554,36555,Africa,Angola,-11.5,14.5,AGO
7919,36555,36556,Africa,Angola,-11.5,15.5,AGO
7920,36556,36557,Africa,Angola,-11.5,16.5,AGO
7921,36557,36558,Africa,Angola,-11.5,17.5,AGO
7922,36558,36559,Africa,Angola,-11.5,18.5,AGO
7923,36559,36560,Africa,Angola,-11.5,19.5,AGO
7924,36560,36561,Africa,Angola,-11.5,20.5,AGO
7925,36561,36562,Africa,Angola,-11.5,21.5,AGO
7926,36562,36563,Africa,Angola,-11.5,22.5,AGO
7927,36913,36914,Africa,Angola,-12.5,13.5,AGO
7928,36914,36915,Africa,Angola,-12.5,14.5,AGO
7929,36915,36916,Africa,Angola,-12.5,15.5,AGO
7930,36916,36917,Africa,Angola,-12.5,16.5,AGO
7931,36917,36918,Africa,Angola,-12.5,17.5,AGO
7932,36918,36919,Africa,Angola,-12.5,18.5,AGO
7933,36919,36920,Africa,Angola,-12.5,19.5,AGO
7934,36920,36921,Africa,Angola,-12.5,20.5,AGO
7935,36922,36923,Africa,Angola,-12.5,22.5,AGO
7936,37272,37273,Africa,Angola,-13.5,12.5,AGO
7937,37273,37274,Africa,Angola,-13.5,13.5,AGO
7938,37274,37275,Africa,Angola,-13.5,14.5,AGO
7939,37275,37276,Africa,Angola,-13.5,15.5,AGO
7940,37276,37277,Africa,Angola,-13.5,16.5,AGO
7941,37277,37278,Africa,Angola,-13.5,17.5,AGO
7942,37278,37279,Africa,Angola,-13.5,18.5,AGO
7943,37279,37280,Africa,Angola,-13.5,19.5,AGO
7944,37280,37281,Africa,Angola,-13.5,20.5,AGO
7945,37632,37633,Africa,Angola,-14.5,12.5,AGO
7946,37633,37634,Africa,Angola,-14.5,13.5,AGO
7947,37634,37635,Africa,Angola,-14.5,14.5,AGO
7948,37635,37636,Africa,Angola,-14.5,15.5,AGO
7949,37636,37637,Africa,Angola,-14.5,16.5,AGO
7950,37637,37638,Africa,Angola,-14.5,17.5,AGO
7951,37638,37639,Africa,Angola,-14.5,18.5,AGO
7952,37639,37640,Africa,Angola,-14.5,19.5,AGO
7953,37640,37641,Africa,Angola,-14.5,20.5,AGO
7954,37992,37993,Africa,Angola,-15.5,12.5,AGO
7955,37993,37994,Africa,Angola,-15.5,13.5,AGO
7956,37994,37995,Africa,Angola,-15.5,14.5,AGO
7957,37995,37996,Africa,Angola,-15.5,15.5,AGO
7958,37996,37997,Africa,Angola,-15.5,16.5,AGO
7959,37997,37998,Africa,Angola,-15.5,17.5,AGO
7960,37998,37999,Africa,Angola,-15.5,18.5,AGO
7961,37999,38000,Africa,Angola,-15.5,19.5,AGO
7962,38000,38001,Africa,Angola,-15.5,20.5,AGO
7963,38352,38353,Africa,Angola,-16.5,12.5,AGO
7964,38353,38354,Africa,Angola,-16.5,13.5,AGO
7965,38354,38355,Africa,Angola,-16.5,14.5,AGO
7966,38355,38356,Africa,Angola,-16.5,15.5,AGO
7967,38356,38357,Africa,Angola,-16.5,16.5,AGO
7968,38357,38358,Africa,Angola,-16.5,17.5,AGO
7969,38358,38359,Africa,Angola,-16.5,18.5,AGO
7970,38359,38360,Africa,Angola,-16.5,19.5,AGO
7971,38360,38361,Africa,Angola,-16.5,20.5,AGO
7972,38712,38713,Africa,Angola,-17.5,12.5,AGO
7973,38713,38714,Africa,Angola,-17.5,13.5,AGO
7974,38714,38715,Africa,Angola,-17.5,14.5,AGO
7975,38715,38716,Africa,Angola,-17.5,15.5,AGO
7976,38716,38717,Africa,Angola,-17.5,16.5,AGO
7977,38717,38718,Africa,Angola,-17.5,17.5,AGO
7978,38718,38719,Africa,Angola,-17.5,18.5,AGO
7979,38719,38720,Africa,Angola,-17.5,19.5,AGO
7980,38720,38721,Africa,Angola,-17.5,20.5,AGO
7981,38721,38722,Africa,Angola,-17.5,21.5,AGO
7982,39080,39081,Africa,Angola,-18.5,20.5,AGO
7983,39081,39082,Africa,Angola,-18.5,21.5,AGO
7984,34895,34896,Oceania,Solomon Islands,-6.5,155.5,SLB
7985,35488,35489,Africa,Zambia,-8.5,28.5,ZMB
7986,35489,35490,Africa,Zambia,-8.5,29.5,ZMB
7987,35848,35849,Africa,Zambia,-9.5,28.5,ZMB
7988,35849,35850,Africa,Zambia,-9.5,29.5,ZMB
7989,35850,35851,Africa,Zambia,-9.5,30.5,ZMB
7990,36203,36204,Africa,Zambia,-10.5,23.5,ZMB
7991,36204,36205,Africa,Zambia,-10.5,24.5,ZMB
7992,36208,36209,Africa,Zambia,-10.5,28.5,ZMB
7993,36209,36210,Africa,Zambia,-10.5,29.5,ZMB
7994,36210,36211,Africa,Zambia,-10.5,30.5,ZMB
7995,36211,36212,Africa,Zambia,-10.5,31.5,ZMB
7996,36212,36213,Africa,Zambia,-10.5,32.5,ZMB
7997,36563,36564,Africa,Zambia,-11.5,23.5,ZMB
7998,36564,36565,Africa,Zambia,-11.5,24.5,ZMB
7999,36565,36566,Africa,Zambia,-11.5,25.5,ZMB
8000,36566,36567,Africa,Zambia,-11.5,26.5,ZMB
8001,36567,36568,Africa,Zambia,-11.5,27.5,ZMB
8002,36568,36569,Africa,Zambia,-11.5,28.5,ZMB
8003,36569,36570,Africa,Zambia,-11.5,29.5,ZMB
8004,36570,36571,Africa,Zambia,-11.5,30.5,ZMB
8005,36571,36572,Africa,Zambia,-11.5,31.5,ZMB
8006,36572,36573,Africa,Zambia,-11.5,32.5,ZMB
8007,36923,36924,Africa,Zambia,-12.5,23.5,ZMB
8008,36924,36925,Africa,Zambia,-12.5,24.5,ZMB
8009,36925,36926,Africa,Zambia,-12.5,25.5,ZMB
8010,36926,36927,Africa,Zambia,-12.5,26.5,ZMB
8011,36927,36928,Africa,Zambia,-12.5,27.5,ZMB
8012,36928,36929,Africa,Zambia,-12.5,28.5,ZMB
8013,36929,36930,Africa,Zambia,-12.5,29.5,ZMB
8014,36930,36931,Africa,Zambia,-12.5,30.5,ZMB
8015,36931,36932,Africa,Zambia,-12.5,31.5,ZMB
8016,37281,37282,Africa,Zambia,-13.5,21.5,ZMB
8017,37282,37283,Africa,Zambia,-13.5,22.5,ZMB
8018,37283,37284,Africa,Zambia,-13.5,23.5,ZMB
8019,37284,37285,Africa,Zambia,-13.5,24.5,ZMB
8020,37285,37286,Africa,Zambia,-13.5,25.5,ZMB
8021,37286,37287,Africa,Zambia,-13.5,26.5,ZMB
8022,37287,37288,Africa,Zambia,-13.5,27.5,ZMB
8023,37288,37289,Africa,Zambia,-13.5,28.5,ZMB
8024,37289,37290,Africa,Zambia,-13.5,29.5,ZMB
8025,37290,37291,Africa,Zambia,-13.5,30.5,ZMB
8026,37291,37292,Africa,Zambia,-13.5,31.5,ZMB
8027,37641,37642,Africa,Zambia,-14.5,21.5,ZMB
8028,37642,37643,Africa,Zambia,-14.5,22.5,ZMB
8029,37643,37644,Africa,Zambia,-14.5,23.5,ZMB
8030,37644,37645,Africa,Zambia,-14.5,24.5,ZMB
8031,37645,37646,Africa,Zambia,-14.5,25.5,ZMB
8032,37646,37647,Africa,Zambia,-14.5,26.5,ZMB
8033,37647,37648,Africa,Zambia,-14.5,27.5,ZMB
8034,37648,37649,Africa,Zambia,-14.5,28.5,ZMB
8035,37649,37650,Africa,Zambia,-14.5,29.5,ZMB
8036,38001,38002,Africa,Zambia,-15.5,21.5,ZMB
8037,38002,38003,Africa,Zambia,-15.5,22.5,ZMB
8038,38003,38004,Africa,Zambia,-15.5,23.5,ZMB
8039,38004,38005,Africa,Zambia,-15.5,24.5,ZMB
8040,38005,38006,Africa,Zambia,-15.5,25.5,ZMB
8041,38006,38007,Africa,Zambia,-15.5,26.5,ZMB
8042,38007,38008,Africa,Zambia,-15.5,27.5,ZMB
8043,38008,38009,Africa,Zambia,-15.5,28.5,ZMB
8044,38009,38010,Africa,Zambia,-15.5,29.5,ZMB
8045,38361,38362,Africa,Zambia,-16.5,21.5,ZMB
8046,38363,38364,Africa,Zambia,-16.5,23.5,ZMB
8047,38364,38365,Africa,Zambia,-16.5,24.5,ZMB
8048,38365,38366,Africa,Zambia,-16.5,25.5,ZMB
8049,38366,38367,Africa,Zambia,-16.5,26.5,ZMB
8050,38367,38368,Africa,Zambia,-16.5,27.5,ZMB
8051,38368,38369,Africa,Zambia,-16.5,28.5,ZMB
8052,38722,38723,Africa,Zambia,-17.5,22.5,ZMB
8053,38723,38724,Africa,Zambia,-17.5,23.5,ZMB
8054,38724,38725,Africa,Zambia,-17.5,24.5,ZMB
8055,38725,38726,Africa,Zambia,-17.5,25.5,ZMB
8056,38726,38727,Africa,Zambia,-17.5,26.5,ZMB
8057,38727,38728,Africa,Zambia,-17.5,27.5,ZMB
8058,39085,39086,Africa,Zambia,-18.5,25.5,ZMB
8059,39086,39087,Africa,Zambia,-18.5,26.5,ZMB
8060,35586,35587,Oceania,Timor-Leste,-8.5,126.5,TLS
8061,35852,35853,Africa,Malawi,-9.5,32.5,MWI
8062,35853,35854,Africa,Malawi,-9.5,33.5,MWI
8063,35854,35855,Africa,Malawi,-9.5,34.5,MWI
8064,36213,36214,Africa,Malawi,-10.5,33.5,MWI
8065,36214,36215,Africa,Malawi,-10.5,34.5,MWI
8066,36573,36574,Africa,Malawi,-11.5,33.5,MWI
8067,36932,36933,Africa,Malawi,-12.5,32.5,MWI
8068,36933,36934,Africa,Malawi,-12.5,33.5,MWI
8069,37292,37293,Africa,Malawi,-13.5,32.5,MWI
8070,37293,37294,Africa,Malawi,-13.5,33.5,MWI
8071,36219,36220,Africa,Mozambique,-10.5,39.5,MOZ
8072,36220,36221,Africa,Mozambique,-10.5,40.5,MOZ
8073,36574,36575,Africa,Mozambique,-11.5,34.5,MOZ
8074,36575,36576,Africa,Mozambique,-11.5,35.5,MOZ
8075,36576,36577,Africa,Mozambique,-11.5,36.5,MOZ
8076,36577,36578,Africa,Mozambique,-11.5,37.5,MOZ
8077,36578,36579,Africa,Mozambique,-11.5,38.5,MOZ
8078,36579,36580,Africa,Mozambique,-11.5,39.5,MOZ
8079,36580,36581,Africa,Mozambique,-11.5,40.5,MOZ
8080,36934,36935,Africa,Mozambique,-12.5,34.5,MOZ
8081,36935,36936,Africa,Mozambique,-12.5,35.5,MOZ
8082,36936,36937,Africa,Mozambique,-12.5,36.5,MOZ
8083,36937,36938,Africa,Mozambique,-12.5,37.5,MOZ
8084,36938,36939,Africa,Mozambique,-12.5,38.5,MOZ
8085,36939,36940,Africa,Mozambique,-12.5,39.5,MOZ
8086,36940,36941,Africa,Mozambique,-12.5,40.5,MOZ
8087,37294,37295,Africa,Mozambique,-13.5,34.5,MOZ
8088,37295,37296,Africa,Mozambique,-13.5,35.5,MOZ
8089,37296,37297,Africa,Mozambique,-13.5,36.5,MOZ
8090,37297,37298,Africa,Mozambique,-13.5,37.5,MOZ
8091,37298,37299,Africa,Mozambique,-13.5,38.5,MOZ
8092,37299,37300,Africa,Mozambique,-13.5,39.5,MOZ
8093,37300,37301,Africa,Mozambique,-13.5,40.5,MOZ
8094,37650,37651,Africa,Mozambique,-14.5,30.5,MOZ
8095,37651,37652,Africa,Mozambique,-14.5,31.5,MOZ
8096,37652,37653,Africa,Mozambique,-14.5,32.5,MOZ
8097,37653,37654,Africa,Mozambique,-14.5,33.5,MOZ
8098,37654,37655,Africa,Mozambique,-14.5,34.5,MOZ
8099,37655,37656,Africa,Mozambique,-14.5,35.5,MOZ
8100,37656,37657,Africa,Mozambique,-14.5,36.5,MOZ
8101,37657,37658,Africa,Mozambique,-14.5,37.5,MOZ
8102,37658,37659,Africa,Mozambique,-14.5,38.5,MOZ
8103,37659,37660,Africa,Mozambique,-14.5,39.5,MOZ
8104,37660,37661,Africa,Mozambique,-14.5,40.5,MOZ
8105,38010,38011,Africa,Mozambique,-15.5,30.5,MOZ
8106,38011,38012,Africa,Mozambique,-15.5,31.5,MOZ
8107,38012,38013,Africa,Mozambique,-15.5,32.5,MOZ
8108,38013,38014,Africa,Mozambique,-15.5,33.5,MOZ
8109,38014,38015,Africa,Mozambique,-15.5,34.5,MOZ
8110,38015,38016,Africa,Mozambique,-15.5,35.5,MOZ
8111,38016,38017,Africa,Mozambique,-15.5,36.5,MOZ
8112,38017,38018,Africa,Mozambique,-15.5,37.5,MOZ
8113,38018,38019,Africa,Mozambique,-15.5,38.5,MOZ
8114,38019,38020,Africa,Mozambique,-15.5,39.5,MOZ
8115,38020,38021,Africa,Mozambique,-15.5,40.5,MOZ
8116,38370,38371,Africa,Mozambique,-16.5,30.5,MOZ
8117,38371,38372,Africa,Mozambique,-16.5,31.5,MOZ
8118,38372,38373,Africa,Mozambique,-16.5,32.5,MOZ
8119,38373,38374,Africa,Mozambique,-16.5,33.5,MOZ
8120,38374,38375,Africa,Mozambique,-16.5,34.5,MOZ
8121,38375,38376,Africa,Mozambique,-16.5,35.5,MOZ
8122,38376,38377,Africa,Mozambique,-16.5,36.5,MOZ
8123,38377,38378,Africa,Mozambique,-16.5,37.5,MOZ
8124,38378,38379,Africa,Mozambique,-16.5,38.5,MOZ
8125,38379,38380,Africa,Mozambique,-16.5,39.5,MOZ
8126,38732,38733,Africa,Mozambique,-17.5,32.5,MOZ
8127,38733,38734,Africa,Mozambique,-17.5,33.5,MOZ
8128,38734,38735,Africa,Mozambique,-17.5,34.5,MOZ
8129,38735,38736,Africa,Mozambique,-17.5,35.5,MOZ
8130,38736,38737,Africa,Mozambique,-17.5,36.5,MOZ
8131,38737,38738,Africa,Mozambique,-17.5,37.5,MOZ
8132,39092,39093,Africa,Mozambique,-18.5,32.5,MOZ
8133,39093,39094,Africa,Mozambique,-18.5,33.5,MOZ
8134,39094,39095,Africa,Mozambique,-18.5,34.5,MOZ
8135,39095,39096,Africa,Mozambique,-18.5,35.5,MOZ
8136,39452,39453,Africa,Mozambique,-19.5,32.5,MOZ
8137,39453,39454,Africa,Mozambique,-19.5,33.5,MOZ
8138,39454,39455,Africa,Mozambique,-19.5,34.5,MOZ
