,fid,iso3,1850,1900,1910,1945,1980,2015,SSP1,SSP3,SSP5,long,lat
4574,23283.0,PAK23283.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,42.19,0.0,25.5,63.5
4575,23285.0,PAK23285.0,0.0,0.0,0.0,100.0,100.0,100.0,97.58,94.09,96.18,25.5,65.5
4576,23286.0,PAK23286.0,78.15,74.35,73.09,69.73,68.76,68.34,70.14,57.6,68.23,25.5,66.5
4577,23287.0,PAK23287.0,0.0,100.0,100.0,99.86,62.49,60.28,63.43,40.28,56.41,25.5,67.5
4578,23288.0,PAK23288.0,21.8,15.03,12.03,3.71,2.17,2.08,2.23,1.27,1.96,25.5,68.5
4579,23289.0,PAK23289.0,36.53,22.19,14.82,1.04,0.84,0.82,0.78,0.71,0.74,25.5,69.5
4580,23647.0,PAK23647.0,80.53,79.54,77.81,39.92,12.92,11.29,16.97,5.06,11.23,24.5,67.5
4581,19697.0,IND19697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,77.5
4582,19698.0,IND19698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,78.5
4583,20053.0,IND20053.0,62.93,50.48,60.31,19.49,7.07,6.33,7.62,3.23,4.34,34.5,73.5
4584,20054.0,IND20054.0,97.7,92.29,93.05,83.7,44.94,43.52,44.87,0.2,16.09,34.5,74.5
4585,20055.0,IND20055.0,0.0,0.0,0.0,9.21,17.68,18.17,17.94,5.81,33.02,34.5,75.5
4586,20056.0,IND20056.0,0.0,0.0,0.0,100.0,99.99,99.81,100.0,43.67,99.65,34.5,76.5
4587,20057.0,IND20057.0,0.0,0.0,0.0,100.0,99.59,99.62,97.99,4.37,98.47,34.5,77.5
4588,20058.0,IND20058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,78.5
4589,20413.0,IND20413.0,38.03,32.63,27.14,16.08,3.16,3.05,2.88,2.47,2.5,33.5,73.5
4590,20414.0,IND20414.0,79.21,66.45,64.27,32.69,15.1,14.25,17.17,0.79,5.77,33.5,74.5
4591,20415.0,IND20415.0,88.82,75.72,74.27,58.96,36.63,36.27,40.13,0.22,10.41,33.5,75.5
4592,20416.0,IND20416.0,0.0,0.0,0.0,100.0,97.14,96.19,84.24,1.96,67.62,33.5,76.5
4593,20417.0,IND20417.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,5.7,100.0,33.5,77.5
4594,20418.0,IND20418.0,0.0,0.0,0.0,0.0,88.69,88.69,98.08,2.97,98.27,33.5,78.5
4595,20419.0,IND20419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,79.5
4596,20774.0,IND20774.0,19.38,12.74,10.88,7.45,3.68,3.65,4.5,0.44,1.41,32.5,74.5
4597,20775.0,IND20775.0,27.34,25.44,24.83,22.43,16.43,16.16,17.32,0.12,3.98,32.5,75.5
4598,20776.0,IND20776.0,100.0,100.0,100.0,98.95,79.22,79.22,81.51,0.33,17.0,32.5,76.5
4599,20777.0,IND20777.0,0.0,0.0,0.0,100.0,99.54,99.54,99.86,1.32,55.13,32.5,77.5
4600,20778.0,IND20778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,78.5
4601,20779.0,IND20779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,79.5
4602,21134.0,IND21134.0,9.31,7.82,7.22,4.84,0.74,0.73,0.68,0.25,0.47,31.5,74.5
4603,21135.0,IND21135.0,28.01,26.13,24.61,15.56,1.79,1.78,1.74,0.02,0.32,31.5,75.5
4604,21136.0,IND21136.0,48.15,46.15,44.6,38.02,28.45,28.69,28.67,0.14,3.36,31.5,76.5
4605,21137.0,IND21137.0,100.0,100.0,100.0,97.57,87.95,87.95,86.64,0.57,27.51,31.5,77.5
4606,21138.0,IND21138.0,0.0,0.0,0.0,100.0,100.0,98.42,88.58,1.91,63.83,31.5,78.5
4607,21139.0,IND21139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,79.5
4608,21493.0,IND21493.0,7.2,3.96,3.26,1.53,0.9,0.89,0.74,0.44,0.66,30.5,73.5
4609,21494.0,IND21494.0,32.04,29.1,29.02,14.58,1.18,1.08,0.97,0.15,0.7,30.5,74.5
4610,21495.0,IND21495.0,55.49,50.97,50.62,25.76,0.24,0.18,0.17,0.0,0.03,30.5,75.5
4611,21496.0,IND21496.0,25.24,23.51,23.42,14.97,2.76,2.62,2.2,0.02,0.76,30.5,76.5
4612,21497.0,IND21497.0,27.54,26.2,26.26,20.78,13.49,13.5,12.48,0.09,4.27,30.5,77.5
4613,21498.0,IND21498.0,100.0,100.0,100.0,99.26,91.58,92.25,90.33,0.72,27.67,30.5,78.5
4614,21499.0,IND21499.0,100.0,100.0,100.0,100.0,98.7,98.7,94.95,0.94,34.54,30.5,79.5
4615,21500.0,IND21500.0,0.0,0.0,0.0,100.0,100.0,100.0,94.68,2.21,41.54,30.5,80.5
4616,21501.0,IND21501.0,0.0,0.0,0.0,0.0,99.82,97.27,95.4,53.05,72.6,30.5,81.5
4617,21852.0,IND21852.0,11.51,6.65,5.63,3.78,1.42,1.42,1.5,0.77,1.66,29.5,72.5
4618,21853.0,IND21853.0,26.16,25.84,25.71,26.47,23.14,23.12,22.5,0.39,11.23,29.5,73.5
4619,21854.0,IND21854.0,25.65,24.65,24.65,19.92,13.11,13.15,13.2,0.08,3.08,29.5,74.5
4620,21855.0,IND21855.0,41.84,38.14,38.14,21.2,5.51,5.51,5.62,0.01,0.21,29.5,75.5
4621,21856.0,IND21856.0,43.72,39.41,39.41,18.89,0.86,0.73,0.75,0.01,0.21,29.5,76.5
4622,21857.0,IND21857.0,26.22,24.29,24.29,14.15,1.92,1.88,1.72,0.01,0.41,29.5,77.5
4623,21858.0,IND21858.0,22.53,21.73,21.73,17.18,8.47,8.37,7.5,0.06,2.3,29.5,78.5
4624,21859.0,IND21859.0,34.3,33.08,33.08,28.24,27.15,27.12,25.1,0.21,9.66,29.5,79.5
4625,21860.0,IND21860.0,30.82,32.28,32.07,27.52,40.22,39.51,37.67,1.27,15.62,29.5,80.5
4626,21874.0,IND21874.0,0.0,0.0,0.0,100.0,100.0,99.14,98.45,8.81,81.65,29.5,94.5
4627,21875.0,IND21875.0,0.0,0.0,0.0,100.0,100.0,95.55,95.39,7.55,32.58,29.5,95.5
4628,21876.0,IND21876.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2.89,85.56,29.5,96.5
4629,22210.0,IND22210.0,25.05,13.02,10.65,3.99,1.49,1.48,1.63,1.24,1.31,28.5,70.5
4630,22211.0,IND22211.0,62.35,44.01,39.21,39.41,15.9,15.9,22.38,15.01,15.23,28.5,71.5
4631,22212.0,IND22212.0,92.85,92.1,92.1,87.7,70.24,70.24,70.05,3.46,60.71,28.5,72.5
4632,22213.0,IND22213.0,99.63,99.35,99.35,93.66,75.3,75.19,74.3,2.05,58.66,28.5,73.5
4633,22214.0,IND22214.0,88.3,86.63,86.63,75.35,60.68,60.45,60.0,0.36,11.18,28.5,74.5
4634,22215.0,IND22215.0,18.85,18.58,18.58,17.44,13.14,13.01,12.53,0.02,0.74,28.5,75.5
4635,22216.0,IND22216.0,26.95,25.26,25.26,15.52,4.0,3.85,2.28,0.06,1.32,28.5,76.5
4636,22217.0,IND22217.0,29.58,28.08,28.1,19.78,6.08,5.62,5.24,0.17,4.44,28.5,77.5
4637,22218.0,IND22218.0,15.1,14.42,14.42,10.51,3.9,3.88,3.86,0.03,0.93,28.5,78.5
4638,22219.0,IND22219.0,14.32,13.48,13.48,9.15,2.09,2.08,1.83,0.02,0.33,28.5,79.5
4639,22220.0,IND22220.0,29.43,28.59,28.45,24.64,18.84,18.75,15.38,0.89,5.96,28.5,80.5
4640,22221.0,IND22221.0,28.98,26.64,26.03,22.58,13.72,13.66,12.71,2.85,8.54,28.5,81.5
4641,22228.0,IND22228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46,100.0,28.5,88.5
4642,22232.0,IND22232.0,0.0,0.0,0.0,26.28,81.84,56.18,81.56,3.96,56.65,28.5,92.5
4643,22233.0,IND22233.0,0.0,0.0,0.0,100.0,100.0,93.52,91.65,11.58,78.55,28.5,93.5
4644,22234.0,IND22234.0,0.0,0.0,0.0,100.0,100.0,99.85,92.3,2.87,56.74,28.5,94.5
4645,22235.0,IND22235.0,100.0,100.0,100.0,100.0,96.93,96.76,95.35,0.66,25.26,28.5,95.5
4646,22236.0,IND22236.0,0.0,0.0,0.0,100.0,100.0,98.38,84.41,1.71,49.05,28.5,96.5
4647,22237.0,IND22237.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,8.86,65.99,28.5,97.5
4648,22569.0,IND22569.0,17.4,14.54,12.09,9.94,10.58,10.58,10.44,9.95,10.28,27.5,69.5
4649,22570.0,IND22570.0,100.0,100.0,100.0,99.87,94.61,94.61,94.61,2.96,83.15,27.5,70.5
4650,22571.0,IND22571.0,100.0,100.0,100.0,100.0,99.85,99.85,99.85,3.67,84.62,27.5,71.5
4651,22572.0,IND22572.0,100.0,100.0,100.0,99.52,96.07,96.05,95.95,2.02,51.93,27.5,72.5
4652,22573.0,IND22573.0,78.87,77.54,77.54,70.66,59.16,58.97,58.65,0.43,13.69,27.5,73.5
4653,22574.0,IND22574.0,43.38,43.16,43.16,38.55,25.84,25.61,24.96,0.05,1.65,27.5,74.5
4654,22575.0,IND22575.0,21.38,21.08,21.08,19.07,14.61,14.57,8.21,0.12,3.7,27.5,75.5
4655,22576.0,IND22576.0,31.14,30.33,30.33,25.55,18.35,18.37,6.3,0.07,2.73,27.5,76.5
4656,22577.0,IND22577.0,15.74,14.81,14.81,9.64,2.53,2.51,1.84,0.03,1.35,27.5,77.5
4657,22578.0,IND22578.0,13.69,13.09,13.09,9.26,2.12,2.06,1.84,0.02,0.57,27.5,78.5
4658,22579.0,IND22579.0,22.57,21.8,21.8,16.62,5.62,5.61,6.01,0.04,2.19,27.5,79.5
4659,22580.0,IND22580.0,12.58,11.92,11.93,7.92,1.39,1.39,2.16,0.01,0.2,27.5,80.5
4660,22581.0,IND22581.0,14.64,14.06,14.05,10.6,2.53,2.54,2.61,0.03,1.34,27.5,81.5
4661,22582.0,IND22582.0,17.6,16.89,16.83,12.67,2.95,2.96,2.67,0.06,1.07,27.5,82.5
4662,22583.0,IND22583.0,17.43,16.42,16.32,12.34,6.99,6.98,5.07,0.47,2.68,27.5,83.5
4663,22584.0,IND22584.0,40.6,39.32,39.07,32.2,11.83,12.05,11.4,2.54,5.35,27.5,84.5
4664,22587.0,IND22587.0,0.0,2.58,8.51,9.46,3.85,3.06,3.96,0.52,0.67,27.5,87.5
4665,22588.0,IND22588.0,0.0,0.0,0.0,0.0,90.33,88.16,80.51,0.45,26.22,27.5,88.5
4666,22591.0,IND22591.0,0.0,0.0,0.0,93.1,68.01,62.32,53.33,5.49,10.82,27.5,91.5
4667,22592.0,IND22592.0,0.0,0.0,0.0,0.0,100.0,91.01,62.8,29.49,59.24,27.5,92.5
4668,22593.0,IND22593.0,51.58,46.01,48.78,24.4,16.97,16.92,16.32,0.18,10.28,27.5,93.5
4669,22594.0,IND22594.0,57.77,55.35,56.1,42.44,11.57,11.42,13.44,0.09,4.95,27.5,94.5
4670,22595.0,IND22595.0,73.82,73.86,74.74,62.17,35.82,35.78,37.17,0.2,9.34,27.5,95.5
4671,22596.0,IND22596.0,94.68,93.58,93.58,85.72,90.88,91.19,91.44,1.62,23.53,27.5,96.5
4672,22597.0,IND22597.0,0.0,0.0,0.0,0.0,99.86,98.4,98.62,96.52,85.31,27.5,97.5
4673,22929.0,IND22929.0,79.09,41.75,37.27,9.39,12.86,12.76,13.2,12.12,12.46,26.5,69.5
4674,22930.0,IND22930.0,0.0,0.0,0.0,100.0,99.99,98.8,97.4,3.37,82.74,26.5,70.5
4675,22931.0,IND22931.0,100.0,100.0,100.0,98.64,98.2,98.18,97.86,3.08,59.51,26.5,71.5
4676,22932.0,IND22932.0,77.31,77.54,77.54,74.13,60.98,60.85,66.73,1.5,19.17,26.5,72.5
4677,22933.0,IND22933.0,56.32,55.9,55.9,51.73,40.48,40.32,40.99,1.02,8.18,26.5,73.5
4678,22934.0,IND22934.0,32.85,32.13,32.13,27.28,17.04,16.89,17.56,0.46,6.31,26.5,74.5
4679,22935.0,IND22935.0,28.04,26.25,26.25,18.13,6.42,6.34,8.44,0.25,3.32,26.5,75.5
4680,22936.0,IND22936.0,37.66,36.64,36.64,29.82,17.09,17.09,15.49,0.31,5.17,26.5,76.5
4681,22937.0,IND22937.0,25.56,25.42,25.42,25.51,22.99,23.0,19.41,0.53,12.3,26.5,77.5
4682,22938.0,IND22938.0,20.57,20.08,20.08,18.07,12.68,12.61,9.19,0.21,5.41,26.5,78.5
4683,22939.0,IND22939.0,14.52,14.07,14.07,11.92,5.5,5.33,4.71,0.05,0.28,26.5,79.5
4684,22940.0,IND22940.0,8.55,8.1,8.13,5.97,1.36,1.32,2.0,0.03,0.79,26.5,80.5
4685,22941.0,IND22941.0,13.17,11.6,11.77,5.85,1.08,1.04,1.03,0.01,0.36,26.5,81.5
4686,22942.0,IND22942.0,14.15,12.66,12.75,7.21,1.64,1.62,1.63,0.01,0.66,26.5,82.5
4687,22943.0,IND22943.0,18.21,16.98,17.0,11.16,1.98,1.98,2.89,0.03,1.17,26.5,83.5
4688,22944.0,IND22944.0,31.35,29.86,29.85,20.96,3.24,3.24,7.43,0.11,2.72,26.5,84.5
4689,22945.0,IND22945.0,21.5,20.41,20.11,13.89,0.48,0.48,4.36,0.16,0.28,26.5,85.5
4690,22946.0,IND22946.0,16.02,14.48,14.15,9.39,1.9,1.9,4.99,0.49,1.4,26.5,86.5
4691,22947.0,IND22947.0,6.11,4.72,4.87,2.66,0.93,0.93,1.53,0.5,0.76,26.5,87.5
4692,22948.0,IND22948.0,17.92,17.24,17.28,17.96,12.52,12.37,12.5,0.22,4.38,26.5,88.5
4693,22949.0,IND22949.0,5.58,4.68,4.96,4.05,3.99,3.98,3.83,0.26,3.26,26.5,89.5
4694,22950.0,IND22950.0,49.02,39.93,41.91,25.79,11.12,11.07,12.07,0.21,4.3,26.5,90.5
4695,22951.0,IND22951.0,36.89,30.02,31.34,17.82,6.93,6.74,6.88,0.38,3.12,26.5,91.5
4696,22952.0,IND22952.0,29.67,23.78,25.02,15.99,9.53,9.36,8.87,0.24,4.89,26.5,92.5
4697,22953.0,IND22953.0,50.68,44.72,45.59,32.84,15.57,15.52,16.07,0.19,8.32,26.5,93.5
4698,22954.0,IND22954.0,52.39,45.29,46.74,32.96,9.24,9.26,11.01,0.11,5.6,26.5,94.5
4699,22955.0,IND22955.0,0.0,0.0,0.0,100.0,73.68,78.63,78.66,11.72,65.13,26.5,95.5
4700,23290.0,IND23290.0,0.0,0.0,0.0,16.94,12.89,6.36,4.11,1.03,29.1,25.5,70.5
4701,23291.0,IND23291.0,39.37,43.14,43.14,58.66,66.17,72.34,63.86,1.52,15.36,25.5,71.5
4702,23292.0,IND23292.0,42.39,43.29,43.29,43.7,41.8,33.38,41.17,0.81,7.22,25.5,72.5
4703,23293.0,IND23293.0,39.76,39.76,39.76,39.82,39.66,34.22,37.25,0.85,9.56,25.5,73.5
4704,23294.0,IND23294.0,43.72,40.84,40.84,30.65,23.3,14.96,24.49,0.31,9.39,25.5,74.5
4705,23295.0,IND23295.0,46.31,44.51,44.51,36.74,24.87,19.64,29.5,1.27,10.44,25.5,75.5
4706,23296.0,IND23296.0,23.31,21.96,21.96,17.76,13.99,11.45,15.1,0.3,9.32,25.5,76.5
4707,23297.0,IND23297.0,61.39,62.41,62.41,64.24,62.9,60.42,61.93,1.67,38.95,25.5,77.5
4708,23298.0,IND23298.0,29.22,30.25,30.25,29.54,19.93,15.55,23.27,0.33,8.81,25.5,78.5
4709,23299.0,IND23299.0,25.83,24.77,24.77,19.74,11.65,7.68,14.15,0.18,2.55,25.5,79.5
4710,23300.0,IND23300.0,12.18,11.61,11.62,8.76,3.52,2.2,5.85,0.03,0.68,25.5,80.5
4711,23301.0,IND23301.0,17.03,15.64,15.72,10.96,4.37,1.94,6.58,0.02,3.14,25.5,81.5
4712,23302.0,IND23302.0,17.26,15.27,15.4,9.21,1.7,0.76,2.74,0.05,3.3,25.5,82.5
4713,23303.0,IND23303.0,15.56,13.68,13.8,7.7,3.97,1.5,3.96,0.02,0.7,25.5,83.5
4714,23304.0,IND23304.0,19.6,18.45,18.46,12.71,3.3,2.08,6.56,0.04,1.68,25.5,84.5
4715,23305.0,IND23305.0,33.21,31.77,31.78,20.71,3.78,1.0,9.29,0.02,0.65,25.5,85.5
4716,23306.0,IND23306.0,43.09,42.68,42.71,27.46,8.75,3.35,12.22,0.11,2.25,25.5,86.5
4717,23307.0,IND23307.0,19.71,17.56,17.76,12.3,5.32,2.56,7.1,0.11,1.38,25.5,87.5
4718,23308.0,IND23308.0,2.35,1.95,2.03,1.02,0.44,0.2,0.37,0.15,0.15,25.5,88.5
4719,23309.0,IND23309.0,2.52,2.76,2.8,3.39,2.15,2.38,2.04,0.9,1.48,25.5,89.5
4720,23310.0,IND23310.0,9.37,10.26,10.28,11.88,9.68,11.1,8.39,0.34,3.52,25.5,90.5
4721,23311.0,IND23311.0,33.09,22.65,19.67,12.73,8.99,9.21,6.25,0.43,5.99,25.5,91.5
4722,23312.0,IND23312.0,29.97,24.37,23.84,16.12,9.27,7.59,8.61,0.15,5.8,25.5,92.5
4723,23313.0,IND23313.0,20.93,19.45,19.92,15.88,10.25,9.92,10.28,0.22,5.98,25.5,93.5
4724,23314.0,IND23314.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,26.96,56.77,25.5,94.5
4725,23315.0,IND23315.0,0.0,0.0,0.0,0.0,99.96,97.46,97.46,97.46,97.46,25.5,95.5
4726,23648.0,IND23648.0,72.66,68.17,66.76,16.04,2.46,2.19,4.39,1.76,2.37,24.5,68.5
4727,23649.0,IND23649.0,50.68,48.41,47.17,13.74,9.34,9.37,9.3,8.28,8.63,24.5,69.5
4728,23650.0,IND23650.0,0.0,0.0,0.0,0.0,3.92,6.38,6.56,4.78,5.64,24.5,70.5
4729,23651.0,IND23651.0,10.63,10.19,10.19,9.1,8.7,8.42,8.42,0.35,4.84,24.5,71.5
4730,23652.0,IND23652.0,27.46,26.51,26.51,22.44,19.86,13.91,17.85,0.27,4.98,24.5,72.5
4731,23653.0,IND23653.0,51.58,51.96,51.96,52.03,49.74,44.45,46.61,0.82,6.64,24.5,73.5
4732,23654.0,IND23654.0,38.27,36.24,36.24,30.42,26.68,20.21,21.89,0.17,3.99,24.5,74.5
4733,23655.0,IND23655.0,38.01,35.61,35.61,28.93,25.75,19.63,22.59,1.38,10.22,24.5,75.5
4734,23656.0,IND23656.0,44.13,42.84,42.84,36.98,33.13,22.11,27.65,0.16,5.16,24.5,76.5
4735,23657.0,IND23657.0,28.54,28.22,28.22,26.77,25.07,20.89,21.35,0.2,3.59,24.5,77.5
4736,23658.0,IND23658.0,39.57,38.07,38.07,31.11,20.73,15.0,21.86,0.61,5.16,24.5,78.5
4737,23659.0,IND23659.0,55.22,56.13,56.13,50.77,35.02,26.28,34.53,0.77,10.96,24.5,79.5
4738,23660.0,IND23660.0,33.81,33.72,33.76,30.8,18.75,17.63,19.45,0.96,11.98,24.5,80.5
4739,23661.0,IND23661.0,33.34,31.84,32.07,25.67,7.82,7.15,9.48,1.19,8.65,24.5,81.5
4740,23662.0,IND23662.0,69.82,68.63,68.67,58.99,18.08,14.69,30.64,0.15,19.24,24.5,82.5
4741,23663.0,IND23663.0,47.21,43.91,44.16,27.5,10.58,10.69,13.46,0.19,8.1,24.5,83.5
4742,23664.0,IND23664.0,20.69,19.6,19.65,13.8,5.88,5.01,6.19,0.05,2.64,24.5,84.5
4743,23665.0,IND23665.0,26.57,25.07,25.31,19.13,9.94,10.18,11.12,0.27,4.93,24.5,85.5
4744,23666.0,IND23666.0,16.5,14.47,14.81,9.32,3.72,3.66,5.03,0.04,1.37,24.5,86.5
4745,23667.0,IND23667.0,9.27,6.98,7.26,5.1,2.89,3.34,3.1,0.16,0.59,24.5,87.5
4746,23668.0,IND23668.0,3.18,2.86,3.03,2.36,1.18,0.35,1.1,0.07,0.18,24.5,88.5
4747,23671.0,IND23671.0,17.66,11.16,8.97,3.34,0.45,0.59,0.5,0.38,0.6,24.5,91.5
4748,23672.0,IND23672.0,46.98,35.06,33.73,24.31,13.6,13.37,15.36,0.25,4.42,24.5,92.5
4749,23673.0,IND23673.0,100.0,97.62,97.81,92.74,85.24,78.56,81.39,1.26,21.45,24.5,93.5
4750,23674.0,IND23674.0,0.0,100.0,100.0,100.0,85.63,65.51,64.64,62.1,58.13,24.5,94.5
4751,24008.0,IND24008.0,93.22,92.04,92.04,86.04,83.14,71.0,83.2,2.81,71.01,23.5,68.5
4752,24009.0,IND24009.0,100.0,99.84,99.84,96.82,95.19,88.75,95.12,3.32,69.51,23.5,69.5
4753,24010.0,IND24010.0,89.47,90.32,90.32,88.49,85.88,72.34,85.47,2.22,58.06,23.5,70.5
4754,24011.0,IND24011.0,39.04,38.08,38.08,33.79,31.24,22.49,30.66,0.57,19.19,23.5,71.5
4755,24012.0,IND24012.0,27.72,25.08,25.08,16.7,11.76,4.66,9.03,0.09,0.4,23.5,72.5
4756,24013.0,IND24013.0,60.4,56.82,57.23,46.02,34.35,26.65,37.19,0.71,2.64,23.5,73.5
4757,24014.0,IND24014.0,42.11,41.2,41.28,33.32,17.52,12.17,19.7,0.13,6.66,23.5,74.5
4758,24015.0,IND24015.0,24.85,21.78,21.78,13.09,9.34,3.52,7.8,0.06,1.66,23.5,75.5
4759,24016.0,IND24016.0,26.24,23.99,23.99,16.67,13.43,6.19,12.34,0.1,1.02,23.5,76.5
4760,24017.0,IND24017.0,34.8,35.0,35.0,33.43,30.16,23.13,26.8,0.63,3.91,23.5,77.5
4761,24018.0,IND24018.0,38.57,38.66,38.66,38.42,37.11,32.92,34.13,0.6,5.17,23.5,78.5
4762,24019.0,IND24019.0,33.09,33.62,33.62,32.55,29.04,24.78,26.28,0.36,8.57,23.5,79.5
4763,24020.0,IND24020.0,67.64,65.41,65.41,58.11,47.07,39.07,48.82,0.69,8.62,23.5,80.5
4764,24021.0,IND24021.0,62.18,61.34,61.41,54.09,46.03,39.7,44.24,0.69,7.18,23.5,81.5
4765,24022.0,IND24022.0,54.05,51.0,51.05,41.92,31.63,26.41,27.53,0.24,3.9,23.5,82.5
4766,24023.0,IND24023.0,62.58,61.71,61.71,57.58,51.77,44.33,45.91,0.5,5.28,23.5,83.5
4767,24024.0,IND24024.0,41.75,40.32,40.36,33.77,15.93,18.7,16.09,0.17,5.34,23.5,84.5
4768,24025.0,IND24025.0,45.19,40.63,41.21,34.39,21.39,19.14,24.4,0.55,2.41,23.5,85.5
4769,24026.0,IND24026.0,6.48,6.13,6.32,5.36,3.57,1.7,2.41,0.25,0.41,23.5,86.5
4770,24027.0,IND24027.0,7.99,7.0,7.22,4.85,2.07,1.06,1.54,0.02,0.87,23.5,87.5
4771,24028.0,IND24028.0,5.08,3.44,3.88,2.14,1.48,0.69,1.41,0.02,0.52,23.5,88.5
4772,24031.0,IND24031.0,5.78,4.45,4.0,4.33,2.21,2.91,2.63,0.51,3.17,23.5,91.5
4773,24032.0,IND24032.0,100.0,78.25,71.82,74.55,24.13,39.48,33.33,8.63,40.7,23.5,92.5
4774,24033.0,IND24033.0,0.0,100.0,96.34,89.1,51.39,49.28,50.48,49.67,63.53,23.5,93.5
4775,24034.0,IND24034.0,100.0,86.19,81.02,67.67,38.79,37.12,38.75,37.21,45.14,23.5,94.5
4776,24368.0,IND24368.0,100.0,100.0,100.0,99.82,99.59,99.05,99.59,1.31,74.76,22.5,68.5
4777,24369.0,IND24369.0,80.54,83.12,83.12,85.93,85.37,83.88,84.9,2.25,44.89,22.5,69.5
4778,24370.0,IND24370.0,52.99,50.47,50.47,43.58,36.84,35.51,35.26,0.61,12.53,22.5,70.5
4779,24371.0,IND24371.0,62.67,60.3,60.3,54.79,47.37,43.66,45.2,0.73,11.33,22.5,71.5
4780,24372.0,IND24372.0,29.81,27.0,27.0,20.0,15.22,11.62,12.53,0.4,8.15,22.5,72.5
4781,24373.0,IND24373.0,55.47,50.55,51.58,43.57,34.59,31.6,34.34,0.73,6.98,22.5,73.5
4782,24374.0,IND24374.0,72.48,70.77,70.78,62.96,36.46,33.83,46.91,0.74,33.81,22.5,74.5
4783,24375.0,IND24375.0,33.2,31.94,31.95,26.78,19.31,16.2,16.62,0.19,5.49,22.5,75.5
4784,24376.0,IND24376.0,45.99,44.79,44.82,41.08,36.9,33.4,29.28,0.92,5.39,22.5,76.5
4785,24377.0,IND24377.0,21.72,21.2,21.2,19.52,17.28,16.5,15.0,0.3,4.74,22.5,77.5
4786,24378.0,IND24378.0,24.39,24.63,24.63,23.7,22.88,21.38,21.42,0.36,5.44,22.5,78.5
4787,24379.0,IND24379.0,42.37,43.59,43.59,45.57,42.99,41.86,41.39,0.81,10.97,22.5,79.5
4788,24380.0,IND24380.0,97.46,94.86,94.86,91.62,87.15,83.09,85.76,1.86,23.39,22.5,80.5
4789,24381.0,IND24381.0,38.57,40.72,40.72,46.04,44.22,42.06,42.45,0.72,15.78,22.5,81.5
4790,24382.0,IND24382.0,54.47,53.4,53.42,50.21,43.46,39.35,37.8,0.79,4.95,22.5,82.5
4791,24383.0,IND24383.0,54.95,49.68,50.36,42.59,34.87,33.13,32.59,0.3,3.34,22.5,83.5
4792,24384.0,IND24384.0,66.1,63.96,63.98,54.93,29.94,29.58,33.93,0.39,4.09,22.5,84.5
4793,24385.0,IND24385.0,52.28,50.49,50.5,42.65,31.33,30.79,31.38,0.44,3.98,22.5,85.5
4794,24386.0,IND24386.0,41.16,38.43,38.88,28.47,20.24,19.77,18.43,0.31,3.57,22.5,86.5
4795,24387.0,IND24387.0,15.74,16.23,16.28,17.19,16.42,15.52,14.66,0.14,1.65,22.5,87.5
4796,24388.0,IND24388.0,23.88,19.54,20.19,12.77,4.99,3.99,5.53,0.08,1.23,22.5,88.5
4797,24389.0,IND24389.0,15.03,11.75,10.86,7.36,4.6,2.28,2.27,1.65,1.92,22.5,89.5
4798,24391.0,IND24391.0,13.24,10.2,8.7,5.55,3.02,2.05,2.06,1.36,1.52,22.5,91.5
4799,24392.0,IND24392.0,1.73,1.3,1.33,1.72,3.37,4.52,2.84,2.36,10.54,22.5,92.5
4800,24393.0,IND24393.0,0.0,0.0,0.0,100.0,99.45,94.75,94.75,93.5,92.59,22.5,93.5
4801,24729.0,IND24729.0,66.01,65.11,65.11,61.39,54.58,53.22,52.07,0.96,34.42,21.5,69.5
4802,24730.0,IND24730.0,45.83,42.9,42.9,36.77,29.13,27.64,26.5,0.46,15.48,21.5,70.5
4803,24731.0,IND24731.0,58.38,54.08,54.08,46.07,37.36,35.48,34.52,0.62,22.09,21.5,71.5
4804,24732.0,IND24732.0,65.18,63.06,63.06,59.35,52.3,49.72,50.28,0.84,33.39,21.5,72.5
4805,24733.0,IND24733.0,54.8,52.66,52.66,48.61,41.67,40.63,41.23,1.19,39.08,21.5,73.5
4806,24734.0,IND24734.0,44.47,41.63,41.63,36.0,28.54,27.73,28.13,0.65,20.05,21.5,74.5
4807,24735.0,IND24735.0,45.46,44.03,44.27,39.61,22.22,18.93,21.65,0.28,18.97,21.5,75.5
4808,24736.0,IND24736.0,48.1,46.08,46.08,42.4,33.34,31.99,29.19,0.5,15.24,21.5,76.5
4809,24737.0,IND24737.0,17.19,16.43,16.43,15.58,15.09,13.29,12.41,0.54,19.69,21.5,77.5
